,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,마이 미스트리스,My Mistress,2014,호주,"멜로/로맨스,드라마",주연,5000.0,1.0,5000.0,1.0
1,"파리, 사랑한 날들",It Begins with the End,2010,프랑스,멜로/로맨스,주연,25860000.0,3369.0,25902000.0,3379.0
2,크라임,A Crime,2006,"프랑스,미국","범죄,스릴러",주연,,,,
3,랑페르,The Hell,2005,"프랑스,벨기에,일본,이탈리아",드라마,주연-소피역,0.0,6952.0,47159500.0,6777.0
4,나탈리,Nathalie...,2003,"프랑스,스페인",드라마,주연,,,,
5,마리와 줄리앙 이야기,The Story Of Marie And Julien,2003,"프랑스,이탈리아","멜로/로맨스,미스터리",주연,,,666000.0,106.0
6,스트레이드,Strayed,2003,"프랑스,영국","드라마,멜로/로맨스",주연,,,,
7,리허설,Replay,2000,"캐나다,프랑스",드라마,주연,,,,
8,운명,Les Destinees Sentimentales,2000,"프랑스,스위스","드라마,멜로/로맨스",주연,,,562000.0,98.0
9,잃어버린 시간을 찾아서,Time Regained,1999,"프랑스,이탈리아","드라마,멜로/로맨스,전쟁",주연,,,,
10,크리스마스 트리,Season's Beatings,1999,프랑스,"코미디,드라마",주연,,,544000.0,78.0
11,미션 임파서블,Mission Impossible,1996,미국,"액션,어드벤처,미스터리",주연,0.0,622237.0,575000.0,90.0
12,넬리 앤 아르노,Nelly And Mr. Arnaud,1995,프랑스,드라마,주연,0.0,9.0,275000.0,64.0
13,프랑스 여인,A French Woman,1995,프랑스,드라마,주연,0.0,55.0,,
14,지옥,Hell,1994,프랑스,"범죄,드라마",주연,,,1513000.0,270.0
15,금지된 사랑,A Heart In Winter,1993,프랑스,"드라마,멜로/로맨스",주연,0.0,20825.0,576000.0,112.0
16,누드 모델,The Beautiful Troublemaker,1991,프랑스,드라마,주연,0.0,14046.0,876000.0,133.0
17,엘리베이터를 내려서 왼쪽으로,A Geuche En Sortant De L'Ascenseur,1988,프랑스,코미디,주연,0.0,49005.0,,
18,마농의 샘,Manon Of The Spring,1986,프랑스,드라마,주연-마농역,0.0,247639.0,404000.0,80.0
19,마농의 샘 2,Manon Of The Spring,1986,프랑스,드라마,주연,,,,
