,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,델마,Thelma,2017,"노르웨이,덴마크,스웨덴,프랑스","멜로/로맨스,미스터리,스릴러,SF",조연,,,12680600,1255
1,블라인드,BLIND,2014,노르웨이,드라마,주연,5245800.0,848.0,5245800,848
