,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,미쓰백,,2018,한국,드라마,주연,,,,
1,그것만이 내 세상,Keys to the Heart,2017,한국,"코미디,드라마",주연,27444801382.0,3418091.0,27446297382.0,3418392.0
2,두개의 빛: 릴루미노,Two Lights: Relumino,2017,한국,멜로/로맨스,주연,,,,
3,밀정,The Age of Shadows,2016,한국,액션,주연,61269783831.0,7500420.0,61270079831.0,7500457.0
4,장수상회,Salut d’Amour,2014,한국,"멜로/로맨스,드라마",주연,8729412643.0,1163575.0,8739586643.0,1166151.0
5,역린,The Fatal Encounter,2014,한국,사극,주연,29893297890.0,3849433.0,29895031890.0,3849700.0
6,플랜맨,The Plan Man,2013,한국,드라마,주연,4547866558.0,635740.0,4547866558.0,635740.0
7,조선명탐정 : 각시투구꽃의 비밀,Detective K : Secret of Virtuous Widow,2010,한국,"코미디,액션",주연-한객주역,35841769500.0,4786259.0,35841769500.0,4786259.0
8,해부학 교실,Cadaver,2007,한국,"공포(호러),스릴러",주연,0.0,622400.0,3627352500.0,574302.0
9,청연,Blue Swallow,2005,한국,드라마,조연,0.0,543597.0,3106824400.0,496061.0
