,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,덤 앤 더머 투,Dumb and Dumber To,2014,미국,코미디,주연,1436861585.0,192726.0,1436861585.0,192726.0
1,킥 애스 2 : 겁없는 녀석들,Kick-Ass 2,2013,미국,"액션,코미디,범죄",주연,92028000.0,12827.0,92028000.0,12827.0
2,인크레더블 버트 원더스톤,The Incredible Burt Wonderstone,2013,미국,코미디,주연-스티브 그레이 역역,,,,
3,파퍼씨네 펭귄들,Mr. Popper's Penguins,2011,미국,코미디,주연-톰 팝퍼 역,7049177000.0,980387.0,7049177000.0,980387.0
4,필립모리스,I Love You Phillip Morris,2009,프랑스,"코미디,드라마",주연,649568183.0,84859.0,639369700.0,83508.0
5,크리스마스 캐롤,A Christmas Carol,2009,미국,"애니메이션,드라마,가족,판타지",주연-스크루지역(목소리),2703851150.0,358286.0,2688525500.0,355757.0
6,예스맨,Yes Man,2008,미국,"코미디,드라마",주연,9346501843.0,1402609.0,9293599000.0,1395498.0
7,호튼,Horton Hears A Who!,2008,미국,"애니메이션,어드벤처,가족",주연(목소리),3802813334.0,638598.0,3801884000.0,635579.0
8,넘버23,The Number 23,2007,미국,스릴러,주연,0.0,443464.0,2608295500.0,429137.0
9,뻔뻔한 딕&제인,Fun With Dick And Jane,2005,미국,"코미디,범죄",주연-딕 하퍼역,0.0,509740.0,3031937700.0,483033.0
10,이터널 선샤인,Eternal Sunshine,2004,미국,멜로/로맨스,주연,,,3864646092.0,506609.0
11,레모니 스니켓의 위험한 대결,Lemony Snicket`S A Series Of Unfortunate Events,2004,미국,코미디,주연,0.0,858847.0,4759572000.0,763829.0
12,브루스 올마이티,Bruce Almighty,2003,미국,"코미디,판타지",주연,0.0,1182962.0,,
13,마제스틱,The Majestic,2001,미국,드라마,주연,0.0,25193.0,,
14,그린치,How The Grinch Stole Chrismas,2000,미국,"코미디,드라마,가족",주연-그린치역,0.0,78089.0,,
15,"미, 마이셀프 앤드 아이린","Me, Myself & Irene",2000,미국,"코미디,스릴러",주연-찰리 베일리게이츠/행크 에반스역,0.0,58958.0,,
16,짐 캐리의 맨 온 더 문,Man On The Moon,1999,"영국,독일,일본,미국","코미디,드라마",주연,,,1128000.0,223.0
17,사이먼 버치,Simon Birch,1998,"미국,캐나다","코미디,드라마",조연-성인 조역,0.0,5320.0,,
18,트루먼 쇼,The Truman Show,1998,미국,"드라마,코미디,판타지",주연,0.0,294928.0,0.0,0.0
19,라이어라이어,Liar Liar,1996,미국,"코미디,판타지",주연,0.0,79765.0,,
20,케이블 가이,Cable Guy,1996,미국,"코미디,드라마,스릴러",주연,0.0,48177.0,,
21,짐 캐리의 에이스 벤츄라 2,Ace Ventura: When Nature Calls,1995,미국,"코미디,드라마,어드벤처",주연,0.0,160014.0,,
22,배트맨 포에버,Batman Forever,1995,미국,액션,주연,0.0,216771.0,,
23,덤 앤 더머,Dumb And Dumber,1994,미국,코미디,주연-로이드 크리스마스역,0.0,168049.0,,
24,마스크,The Mask,1994,미국,"범죄,액션,코미디,판타지",주연-스탠리 입키스역,0.0,147373.0,,
25,에이스 벤츄라,Ace Ventura-Pet Detective,1994,미국,"미스터리,스릴러,액션,코미디",주연,0.0,49403.0,,
