,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,레이스,Race,2016,캐나다,드라마,주연,28867900.0,3849.0,28867900.0,3849.0
1,엘리노어 릭비: 그 남자 그 여자,The Disappearance of Eleanor Rigby: Them,2014,미국,드라마,주연,385681400.0,47813.0,385681400.0,47813.0
2,리버 와이,The River Why,2010,미국,"멜로/로맨스,드라마",주연-H2O 역역,,,,
3,사랑을 위한 여행,The Yellow Handkerchief,2008,미국,"멜로/로맨스,드라마",주연,4050000.0,810.0,4050000.0,810.0
4,카운테스,The Countess,2008,"프랑스,독일","사극,드라마,스릴러",주연-튜르조 백작역,35531364.0,4590.0,35000500.0,4522.0
5,노이즈,Noise,2007,미국,코미디,주연-슈니어 역역,,,,
6,더 킹,The King,2005,"미국,영국",드라마,주연-데이빗 목사역,17371500.0,2634.0,17624500.0,2588.0
7,천국에 가까이,Nearest to Heaven,2002,"프랑스,스페인,캐나다","드라마,멜로/로맨스",주연,,,,
8,더러운 전쟁,Varian'sWar,2001,"영국,미국,캐나다","드라마,전쟁",주연,,,,
9,두 낫 디스터브,Do Not Disturb,2000,"미국,네덜란드","액션,범죄",주연-월터역,0.0,1229.0,,
10,콘테미네이티드 맨,Contaminated Man,2000,"미국,영국,독일",스릴러,주연,,,,
11,4층,The 4th Floor,1999,미국,"공포(호러),미스터리,스릴러",주연,,,,
12,킹메이커,The Big Brass Ring,1999,미국,드라마,주연,,,,
13,원 트루 씽,One True Thing,1998,미국,드라마,주연,,,,
14,프로포지션,The Proposition,1998,미국,"드라마,멜로/로맨스",주연,,,,
15,로스트 인 스페이스,Lost In Space,1997,"미국,영국","SF,액션,어드벤처",주연,0.0,281193.0,,
16,마이클,Michael,1996,미국,"코미디,드라마,판타지",주연,0.0,22649.0,,
17,제인 에어,Jane Eyre,1996,"영국,프랑스,이탈리아,미국","멜로/로맨스,드라마",주연,0.0,47804.0,,
18,카우치인뉴욕,A Couch In New York,1995,프랑스,코미디,주연,0.0,3250.0,,
19,스모크,Smoke,1995,미국,"드라마,코미디",주연,0.0,37100.0,,
20,이세상 끝까지,Until the End of the World,1991,영국,"SF,드라마",주연,0.0,8318.0,,
21,닥터,The Doctor,1991,미국,드라마,주연,,,,
22,거미여인의 키스,Kiss of the Spider Woman,1985,"미국,브라질",드라마,주연,,,394000.0,77.0
23,고르키 파크,Gorky Park,1983,미국,"드라마,스릴러,범죄",주연,,,,
24,보디히트,Body Heat,1981,미국,"범죄,드라마,스릴러",주연-네드 레이신역,0.0,355098.0,2382000.0,1097.0
25,상태 개조,Altered States,1980,미국,"SF,공포(호러)",주연-에디 제섭 교수 역역,,,,
