,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,라자루스,The Lazarus Effect,2015,미국,공포(호러),주연,215951800.0,27445.0,215951800.0,27445.0
1,베터 리빙 스루 케미스트리,Better Living Through Chemistry,2014,미국,"코미디,드라마",주연-엘리자베스 로버츠 역역,,,,
2,써드 퍼슨 - 감독판,Third Person,2013,미국,"드라마,미스터리,멜로/로맨스",주연,87139400.0,10910.0,87282400.0,10929.0
3,드링킹 버디즈,Drinking Buddies,2013,미국,"코미디,드라마,멜로/로맨스",주연-케이트 역역,,,,
4,데드폴,Deadfall,2012,미국,"범죄,드라마,스릴러,액션",주연-라이자역,101887000.0,14744.0,101887000.0,14744.0
5,더 스토리: 세상에 숨겨진 사랑,The Words,2012,미국,"드라마,스릴러,멜로/로맨스",주연-다니엘역,267561500.0,36849.0,268881500.0,37025.0
6,카우보이 & 에이리언,Cowboys & Aliens,2011,미국,"액션,SF,스릴러",주연-엘라 역,1930249000.0,256346.0,1930249000.0,256346.0
7,온 디 인사이드,On the Inside,2011,미국,"드라마,스릴러",주연-미아 콘론 역,,,,
8,체인지 업,The Change-Up,2011,미국,코미디,주연,,,,
9,트론: 새로운 시작,Tron: Legacy,2010,미국,"SF,스릴러,액션",주연-쿠오라역,4258700247.0,382607.0,4851314000.0,437319.0
10,책 속에 오르가즘이 있다,Bickford Shmeckler's Cool Ideas,2006,미국,코미디,주연-사라 위트역,,,,
11,투리스터스,Turistas,2006,미국,"어드벤처,공포(호러)",주연,,,,
