,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,"금지된 섹스, 달콤한 복수 무삭제 감독판",,2015,한국,멜로/로맨스,주연,5000,1,5000,1
1,"금지된 섹스, 달콤한 복수",,2015,한국,"멜로/로맨스,스릴러",주연,2374000,427,2374000,427
