,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,인류 멸종 - 좀비 바이러스,Anger of the Dead,2015,캐나다,"액션,스릴러,공포(호러)",주연,8000.0,1.0,8000.0,1.0
1,컬러 프롬 더 다크,Colour from the Dark,2008,이탈리아,공포(호러),주연-피에트로 역역,,,,
