,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,음란한 가정교사: 쓰리섬,Onna katei kyoushi midarana yuugi,2007,일본,"멜로/로맨스,드라마",주연,10000.0,1.0,10000.0,1.0
1,젊은유부녀피아노교사,Ren ai Pianokyoushi,2001,일본,"멜로/로맨스,드라마",주연-오토야역,,,,
2,연애가정교사 미숙한포옹,Ren ai Katekikyoushi,2000,일본,멜로/로맨스,주연,100000.0,10.0,100000.0,10.0
3,OL 러브 쥬스,OL Love Juice,1999,일본,성인물(에로),주연,,,1429500.0,287.0
