,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,스프링 브레이커스,Spring Breakers,2013,미국,"코미디,드라마,범죄",주연-캔디역,6612000.0,818.0,7030000.0,885.0
1,프로즌 그라운드,Frozen Ground,2012,미국,"스릴러,범죄",조연-신디 폴슨역,104668500.0,13979.0,104668500.0,13979.0
2,작은 영혼의 쉼터,Gimme Shelter,2012,미국,드라마,주연,,,,
3,잃어버린 세계를 찾아서 2: 신비의 섬,Journey 2: The Mysterious Island,2011,미국,"액션,어드벤처",주연,9784305000.0,1149628.0,9784305000.0,1149628.0
4,써커 펀치,Sucker Punch,2011,미국,액션,주연-블론디역,1223821000.0,156606.0,1223821000.0,156606.0
5,비스틀리,Beastly,2011,미국,"드라마,판타지,멜로/로맨스",주연-린지역,1008669500.0,134025.0,1008669500.0,134025.0
6,드림업,Bandslam,2009,미국,"드라마,코미디",주연,519832169.0,74416.0,512065500.0,73309.0
7,하이 스쿨 뮤지컬: 졸업반,High School Musical 3: Senior Year,2008,미국,"코미디,드라마,멜로/로맨스,뮤지컬,가족",주연-가브리엘라 몬테즈역,82871663.0,13217.0,67601500.0,10874.0
8,하이 스쿨 뮤지컬 2,High School Musical 2,2007,미국,"뮤지컬,코미디,멜로/로맨스",주연,,,,
9,하이 스쿨 뮤지컬,High School Musical,2006,미국,"뮤지컬,코미디,멜로/로맨스",주연-가브리엘라 몬테즈 역역,,,,
