,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,꽃손,,2018,한국,드라마,주연,,,,
1,아이 캔 스피크,I Can Speak,2017,한국,코미디,조연,25532214986.0,3280243.0,25539734986.0,3281433.0
2,귀향,Spirits' Homecoming,2015,한국,드라마,주연-영옥(영희)역,27248705990.0,3586929.0,27249801990.0,3587182.0
3,민우씨 오는 날,Awaiting,2014,한국,드라마,주연-현재 연희역,,,3828500.0,778.0
4,주리,Jury,2012,한국,드라마,단역-여자역,,,5810300.0,1357.0
5,극장전,Tale of Cinema,2005,한국,드라마,조연-연극 어머니의 어머니역,0.0,41919.0,263069500.0,39555.0
6,리허설,Rehearsal,1995,한국,성인물(에로),조연,0.0,160141.0,,
7,개같은 날의 오후,A Hot Roof,1995,한국,"드라마,코미디",주연-김경숙역,0.0,274568.0,,
8,단지 그대가 여자라는 이유만으로,Only Because You Are A Woman,1990,한국,"드라마,멜로/로맨스,범죄",조연-여변호사역,0.0,49844.0,,
