,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,렛 더 선샤인 인,Bright Sunshine In,2017,프랑스,"코미디,드라마,멜로/로맨스",주연,51548571.0,6456.0,51548571.0,6456.0
1,슬랙 베이: 바닷가 마을의 비밀,SLACK BAY,2016,프랑스,"미스터리,코미디",주연,7332600.0,1019.0,10164700.0,1372.0
2,33,The 33,2015,"미국,칠레",드라마,주연,318282400.0,41269.0,318282400.0,41269.0
3,당신을 기다리는 시간,The Wait,2015,"이탈리아,프랑스",드라마,주연,55085100.0,7695.0,55085100.0,7695.0
4,미스터 레오스 카락스,Mr. X,2014,프랑스,다큐멘터리,주연,8795500.0,1090.0,8795500.0,1090.0
5,클라우즈 오브 실스마리아,Clouds of Sils Maria,2014,"프랑스,스위스,독일",드라마,주연,263302599.0,33009.0,264488599.0,33168.0
6,고질라,Godzilla,2014,미국,"액션,SF",주연,5972847963.0,709734.0,5972847963.0,709734.0
7,웰컴 투 뉴욕,Welcome to New York,2014,프랑스,드라마,주연,,,,
8,러브 앤 아트,Words and Pictures,2013,미국,"멜로/로맨스,드라마",주연,28914300.0,3766.0,28914300.0,3766.0
9,감독 미카엘 하네케,Michael H. Profession: Director,2013,"오스트리아 ,프랑스",다큐멘터리,주연,3270200.0,419.0,3463200.0,442.0
10,천번의 굿나잇,A Thousand Times Good Night,2013,"노르웨이,아일랜드,스웨덴",드라마,주연,74148000.0,10209.0,74148000.0,10209.0
11,까미유 끌로델,Camille Claudel 1915,2012,프랑스,드라마,주연-카미유 클로델역,25946000.0,3495.0,27188000.0,3695.0
12,코스모폴리스,Cosmopolis,2012,"캐나다,프랑스,포르투갈,이탈리아",드라마,주연,94707700.0,12545.0,96450200.0,12769.0
13,"다시, 사랑을 꿈꾸다",Another Woman's Life,2012,프랑스,"코미디,드라마,미스터리",주연,,,,
14,엘르,Elles,2011,"프랑스,폴란드,독일",드라마,주연,43477000.0,5752.0,44355000.0,5934.0
15,화이트 밀크,The Son of No One,2011,미국,"액션,스릴러,범죄",조연,,,,
16,사랑을 카피하다,Certified Copy,2010,프랑스,드라마,주연,136778600.0,17451.0,143715100.0,18766.0
17,"사랑을 부르는, 파리",Paris,2008,프랑스,"코미디,드라마,멜로/로맨스",주연-엘리즈역,57243256.0,8330.0,56141000.0,8171.0
18,여름의 조각들,Summer Hours,2008,프랑스,"드라마,가족",주연-아드리엔역,35600396.0,5288.0,35796500.0,5345.0
19,쉬린,Shirin,2008,이란,드라마,주연,,,515000.0,95.0
20,댄 인 러브,Dan In Real Life,2007,미국,"코미디,드라마,멜로/로맨스",주연-마리역,1151134167.0,179680.0,1149348500.0,175417.0
21,빨간 풍선,Flight Of The Red Balloon,2007,프랑스,"가족,드라마",주연,31787500.0,4724.0,35579000.0,5238.0
22,9월의 어느날,Quelques jours en septembre,2006,프랑스,드라마,주연,0.0,273.0,1897000.0,286.0
23,무단침입,Breaking And Entering,2006,"영국,미국",드라마,주연,,,,
24,히든,Hidden,2005,프랑스,스릴러,주연-조르쥬역,0.0,2641.0,18859500.0,2734.0
25,다섯번째 계절,Bee Season,2005,미국,드라마,주연-미리엄 나우먼역,0.0,1140.0,7436000.0,1082.0
26,마리아,Mary,2005,"프랑스,미국",드라마,주연,,,214000.0,42.0
27,컨트리 오브 마이 스컬,Country Of My Skull,2003,"영국,아일랜드,남아프리카공화국",드라마,주연,,,,
28,장 르노와 줄리엣 비노쉬의 프렌치 키스,Jet Lag,2002,"프랑스,영국","코미디,멜로/로맨스",주연,,,,
29,1850 길로틴 트레지디,The Widow Of Saint-Pierre,2000,"프랑스,캐나다",드라마,"주연-대위의 부인 폴린느, 마담 라역",0.0,4527.0,256000.0,50.0
30,초콜릿,CHOCOLAT,2000,미국,멜로/로맨스,주연,0.0,45065.0,1588000.0,346.0
31,미지의 코드,Code Unknown: Incomplete Tales of Several Journeys,2000,"프랑스,독일,루마니아","드라마,멜로/로맨스",주연,,,270000.0,54.0
32,파리에서의 마지막 키스,The Children Of The Century,1999,프랑스,"드라마,멜로/로맨스",주연,,,1072000.0,207.0
33,앨리스와 마틴,Alice Et Martin,1998,"프랑스,스페인","드라마,멜로/로맨스",주연,,,,
34,잉글리쉬 페이션트,The English Patient,1996,미국,"멜로/로맨스,드라마,전쟁",주연,0.0,312882.0,175296500.0,23593.0
35,지붕 위의 기병,Le Hussard Sur Le Toit,1996,프랑스,"사극,드라마",주연,0.0,10174.0,151000.0,19.0
36,카우치인뉴욕,A Couch In New York,1995,프랑스,코미디,주연,0.0,3250.0,,
37,블루,Three Colors: Blue,1993,"프랑스,폴란드",드라마,주연,,,5774500.0,903.0
38,세가지 색 : 블루,Three Colors: Blue,1993,"프랑스,스위스,영국,폴란드",드라마,주연,0.0,100515.0,14898300.0,2252.0
39,랑데뷰,Randez-Vous,1993,프랑스,드라마,주연,0.0,1678.0,452000.0,91.0
40,에밀리 브론테의 폭풍의 언덕,Emily Bronte'S Wuthering Heights,1993,미국,드라마,주연,0.0,79488.0,,
41,데미지,Damage,1992,"영국,프랑스","드라마,멜로/로맨스",주연,,,20652000.0,3018.0
42,데미지,Damage,1992,프랑스,드라마,주연,0.0,225948.0,,
43,퐁네프의 연인들,The Lovers On The Bridge,1991,프랑스,멜로/로맨스,주연,0.0,0.0,63090200.0,8138.0
44,나쁜 피,Bad Blood,1986,프랑스,"드라마,멜로/로맨스",주연,0.0,35533.0,6473400.0,876.0
