,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,패딩턴 2,Paddington 2,2017,"프랑스,영국","코미디,드라마",주연,2554560200.0,338899.0,2555480200.0,339014.0
1,플로렌스,Florence Foster Jenkins,2016,영국,드라마,주연,1079970100.0,139717.0,1081066100.0,139841.0
2,맨 프롬 UNCLE,The Man From U.N.C.L.E.,2015,미국,"액션,어드벤처,코미디",주연,846390353.0,108551.0,846390353.0,108551.0
3,한 번 더 해피엔딩,The Rewrite,2014,미국,"멜로/로맨스,코미디",주연,350961851.0,45527.0,350985851.0,45530.0
4,클라우드 아틀라스,Cloud Atlas,2012,"미국,독일","SF,판타지",주연,3412002227.0,452755.0,3414930727.0,453116.0
5,허당 해적단,The Pirates! Band of Misfits,2012,"미국,영국","애니메이션,어드벤처",주연-해적 우두머리 (목소리) 역역,,,,
6,들어는 봤니? 모건 부부,Did You Hear About The Morgans?,2009,미국,"코미디,멜로/로맨스",주연-폴 모건역,881895788.0,115454.0,866323000.0,113137.0
7,그 여자 작사 그 남자 작곡,Music And Lyrics,2007,미국,"멜로/로맨스,드라마",주연-알렉스 플래쳐역,0.0,1103900.0,6833188000.0,1073095.0
8,아메리칸 드림즈,American Dreamz,2006,미국,코미디,주연,,,,
9,브리짓 존스의 일기2 : 열정과 애정,Bridget Jones: The Edge Of Reason,2004,영국,"멜로/로맨스,드라마",주연,0.0,1462000.0,7274347000.0,1120022.0
10,러브액츄얼리: 크리스마스 에디션,Love Actually,2003,"미국,영국","멜로/로맨스,드라마,코미디",주연,236604147.0,31032.0,250177647.0,32740.0
11,러브 액츄얼리,Love Actually,2003,"미국,영국","멜로/로맨스,드라마,코미디",주연-영국 수상역,0.0,1887000.0,2144629708.0,307303.0
12,투 윅스 노티스,Two Weeks Notice,2002,미국,"멜로/로맨스,코미디",주연,0.0,362000.0,,
13,어바웃 어 보이,About A Boy,2002,미국,드라마,주연-윌 프리먼역,0.0,167684.0,,
14,브리짓 존스의 일기,Bridget Jone`S Diary,2001,미국,"멜로/로맨스,코미디",주연,0.0,270417.0,,
15,스몰 타임 크룩스,Small Time Crooks,2000,미국,"코미디,멜로/로맨스,범죄",주연,0.0,7101.0,984000.0,182.0
16,미키 블루 아이즈,Mickey Blue Eyes,1999,미국,"코미디,멜로/로맨스,범죄",주연,0.0,31386.0,,
17,노팅 힐,Notting Hill,1999,"미국,영국","멜로/로맨스,코미디",주연-윌리엄 대커역,0.0,341691.0,285000.0,103.0
18,센스 앤 센서빌리티,Sense & Sensibility,1995,"미국,영국",드라마,주연,0.0,91499.0,766000.0,292.0
19,잉글리쉬맨,The Englishman Who Went Up A Hill But Came Down A Mountain,1995,영국,"코미디,멜로/로맨스",주연,0.0,6001.0,,
20,나인 먼쓰,Nine Months,1995,미국,"멜로/로맨스,코미디",주연,0.0,89556.0,,
21,베니스행 야간열차,Night Train To Venice,1993,독일,"스릴러,드라마",주연,0.0,1231.0,,
22,네 번의 결혼식과 한 번의 장례식,Four Wedding And A Funeral,1993,영국,"드라마,코미디",주연,0.0,153597.0,1026000.0,200.0
23,비터문,Bitter Moon,1993,미국,드라마,주연,0.0,211550.0,81000.0,27.0
24,쇼팽의 연인,Impromptu,1991,"영국,프랑스","코미디,멜로/로맨스",주연-쇼팽 역,,,,
25,백사전설,Lair Of The White Worm,1988,영국,"공포(호러),미스터리,판타지",주연,0.0,1278.0,,
26,모리스,Maurice,1987,영국,"드라마,멜로/로맨스",주연,,,231000.0,77.0
