,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,돌아와요 부산항애(愛),BROTHERS IN HEAVEN,2017,한국,"범죄,액션,드라마",단역-경찰팀장역,53622300.0,6954.0,53622300.0,6954.0
1,실종: 사라진아내,,2016,한국,"스릴러,멜로/로맨스,액션",주연,974000.0,185.0,974000.0,185.0
2,순수의 시대,Empire of Lust,2015,한국,"사극,드라마",조연-정도전역,3740948828.0,469891.0,3743046828.0,470308.0
3,극비수사,The Classified File,2014,한국,"드라마,범죄",단역-백도사역,22389535897.0,2860786.0,22389535897.0,2860786.0
4,파파로티,My Paparotti,2013,한국,드라마,조연-보스역,11825934000.0,1716429.0,11826024000.0,1716438.0
5,조선명탐정 : 각시투구꽃의 비밀,Detective K : Secret of Virtuous Widow,2010,한국,"코미디,액션",조연-임 판서역,35841769500.0,4786259.0,35841769500.0,4786259.0
6,4요일: 자살을 부르는 요일,Day of Death,2008,한국,"공포(호러),스릴러","주연-사업실패 빚쟁이, 고경태 역",182233000.0,26840.0,182990000.0,26962.0
7,그 남자의 책 198쪽,Heartbreak Library,2008,한국,"멜로/로맨스,드라마,애니메이션",단역-송 회장역,575174333.0,91387.0,587173500.0,93445.0
8,저수지에서 건진 치타,Who’S That Knocking At My Door?,2007,한국,드라마,조연-상인 2역,0.0,2551.0,16331000.0,2500.0
9,바르게 살자,Going By The Book,2007,한국,"코미디,드라마",조연-윤과장 역,0.0,2190250.0,13944930000.0,2135606.0
10,다세포소녀,Dasepo Naughty Girls,2006,한국,"코미디,멜로/로맨스",조연-모든 선생님역,0.0,561803.0,2862531600.0,476732.0
11,플라이 대디,"Fly. Daddy, Fly",2006,한국,드라마,조연-교감역,0.0,510604.0,2560456300.0,431231.0
12,모노폴리,Monopoly,2006,한국,범죄,단역,0.0,394935.0,2195709100.0,358299.0
13,도마뱀,Love Phobia,2006,한국,"멜로/로맨스,드라마",조연-서정 스님역,0.0,397913.0,2307824200.0,364848.0
14,굿럭,Good Luck,2006,한국,드라마,주연-조 회장역,,,,
15,화성으로 간 사나이,A Letter From Mars,2003,한국,드라마,단역-승재 아버지역,0.0,53838.0,,
16,지구를 지켜라,Save the Green Planet,2003,한국,코미디,조연-추 형사역,,73132.0,859500.0,145.0
17,유아독존,Baby Alone,2002,한국,코미디,조연-동철역,,37649.0,,
18,뚫어야 산다,Dig Or Die,2002,한국,코미디,조연,,20283.0,,
19,묻지마 패밀리,Nocomment,2002,한국,"액션,코미디",단역-segment 교회 누나 - 카페 점원역,,208360.0,,
20,친구,Friend,2001,한국,드라마,단역-눈칼자욱역,0.0,2678846.0,,
21,새는 폐곡선을 그린다,The Bird Who Stops In The Air,1999,한국,드라마,단역-이 교수역,,1078.0,716000.0,130.0
22,닥터 K,Dr.K,1998,한국,"드라마,미스터리",단역-정신병원 환자역,0.0,30843.0,,
23,억수탕(3pm Paradise),3Pm Paradise Bath House,1997,한국,"코미디,드라마",단역-만화방 주인역,0.0,16258.0,,
