,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,리틀 프린세스 소피아 : 신비한 섬,Sofia the First: The Mystic Isles,2017,미국,"애니메이션,어드벤처,가족,판타지,뮤지컬",주연-소피아 공주 (한국어 목소리)역(목소리),441475500,62454,441475500,62454
1,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,Elena and the Secret of Avalor,2016,미국,"애니메이션,어드벤처,가족,판타지,뮤지컬",주연-소피아역(목소리),317454000,45484,317454000,45484
