,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,지랄발광 17세,The edge of seventeen,2016,미국,"코미디,드라마",주연,656251800.0,83258.0,656251800.0,83258.0
1,빅 스카이,Big Sky,2015,미국,스릴러,주연,5000.0,1.0,5000.0,1.0
2,더 로드 위딘,The Road Within,2014,독일,"코미디,드라마",주연,,,,
3,포제션 : 악령의 상자,The Possession,2012,미국,"공포(호러),스릴러",주연,,,,
4,러버보이,Loverboy,2005,미국,"드라마,멜로/로맨스",주연,,,,
5,더 우드맨,The Woodsman,2004,미국,드라마,주연,,,,
6,저스트 어 키스,Just A Kiss,2002,미국,"멜로/로맨스,코미디",주연-핼리역,,,,
7,퍼스널 벨로시티,Personal Velocity: Three Portraits,2002,미국,드라마,주연,,,,
8,몬타나,Montana,1998,미국,"액션,코미디,범죄",주연,,,,
9,페노메논,Phenomenon,1996,미국,"판타지,드라마",주연,0.0,94804.0,,
10,불타는 사랑,Pyrates,1991,영국,"코미디,드라마",주연,0.0,724.0,,
11,7월 4일생,Born On The Fourth Of July,1989,미국,"드라마,전쟁",주연,0.0,106876.0,,
