,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,블루라인,Blue Line,2017,캐나다,"액션,스릴러",주연,270000.0,54.0,270000.0,54.0
1,블러드 서커스,Blood Circus,2017,미국,액션,주연,5000.0,1.0,5000.0,1.0
2,웨포나이즈드,Swap,2016,미국,"액션,SF,스릴러",주연,2870000.0,574.0,8290000.0,1658.0
3,베터 크리미널,Better Criminal,2016,미국,"액션,드라마,SF",주연,,,300000.0,60.0
4,크로씽 포인트,Crossing Point,2015,미국,"액션,스릴러",주연,300000.0,60.0,300000.0,60.0
5,살인게임,Terms & Condition,2015,미국,"액션,스릴러",주연,5000.0,1.0,5000.0,1.0
6,씰팀 에이트: 비하인드 에너미 라인즈,Seal Team Eight: Behind Enemy Lines,2014,미국,"액션,드라마,전쟁",주연,,,,
7,렘넌트: 생존자들,Remnants,2013,미국,"액션,SF,드라마",주연,2000.0,1.0,2000.0,1.0
8,컴퍼니 오브 히어로즈,Company of Heroes,2013,미국,"전쟁,액션",주연-딘 역역,,,,
9,죽음의 타겟,Crosshairs,2012,미국,"액션,드라마,스릴러",주연-지미 마르코스 역역,,,,
10,스니치 : 마약과의 전쟁,The Snitch Cartel,2011,미국,"범죄,액션",주연,,,,
11,콜롬비아 커넥션 -마약 수사대-,Colombian Connection,2011,미국,"액션,범죄,미스터리",주연-프랭크 로시역,,,28000.0,4.0
12,라스트 더 맥스,Corrado,2010,미국,"액션,범죄,드라마",주연-파올로 역역,,,,
13,커뮤트,Commute,2009,미국,코미디,주연-신 역역,,,,
14,마지막 자장가,The last Lullaby,2008,미국,미스터리,주연-프라이스역,,,,
15,브로큰 라이프,A BROKEN LIFE,2007,캐나다,드라마,주연,,,,
16,다크 메모리즈,Fear Itself: Dark Memories,2006,미국,"공포(호러),스릴러",주연,,,,
17,레릭 2 - 돌아온 전설,Bottom Feeder,2006,캐나다,공포(호러),주연-빈스 역역,,,,
18,스윈들,Swindle,2002,미국,액션,주연,,,,
19,씨커,Ticker,2001,미국,"범죄,액션",주연,0.0,4315.0,,
20,레드 플래닛,Red Planet,2000,"미국,호주","SF,공포(호러),스릴러,액션",주연-닥터 퀸 버체널역,0.0,102593.0,,
21,위트니스 맙,Witness To The Mob,1998,미국,"범죄,드라마",주연,,,,
22,레릭,The Relic,1996,미국,"공포(호러),스릴러",주연-빈센트 다고스타역,0.0,123745.0,,
23,올리버 스톤의 킬러,Natural Born Killer,1994,미국,액션,주연,0.0,57913.0,,
24,와일드 엔젤,Love Is Like That,1992,미국,드라마,주연,,,,
