,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,그의 몸에 사랑을 느끼다 - 육체,Fruit of the love,2015,일본,성인물(에로),주연,5000.0,1.0,5000.0,1.0
1,"아내, 불륜의 일탈",,2012,일본,성인물(에로),주연,,,,
2,그녀와의 섹스는 맛있다,JOSYU-611-NNNATACHINOYAKATA,2006,일본,"멜로/로맨스,드라마",주연,9000.0,1.0,9000.0,1.0
