,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,대립군,WARRIORS OF THE DAWN,2017,한국,"드라마,사극",단역-피난민1역,6276963402,837500,6276963402,837500
1,"컴, 투게더","Come, Together",2017,한국,드라마,조연-호준역,18125100,2379,18146100,2382
2,꿈꾸는 나비,A Dreaming Butterfly,2016,한국,"미스터리,스릴러",주연,752000,135,752000,135
3,장기왕 : 가락시장 레볼루션,Garak Market Revolution,2015,한국,코미디,조연-고선배역,9889000,1250,9889000,1250
4,윤희,Yoon hee,2013,한국,드라마,주연,4354000,561,4354000,561
5,붉은 바캉스 검은 웨딩 2,Red Vacance Black Wedding 2,2013,한국,스릴러,주연,10500000,5100,10500000,5100
6,레인보우,Passerby #3,2009,한국,드라마,주연-상우역,20582634,2800,20305100,2775
7,"빗자루, 금붕어 되다",A Broom Becomes a Goldfish,2008,한국,드라마,주연-윤호역,4899424,694,5140500,742
8,방문자,Host & Guest,2005,한국,드라마,주연,0,3201,34705200,5150
