,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,샤크네이도 스톰,Sharknado 3,2015,미국,"스릴러,SF",주연,2000,1,2000,1
1,샤크스톰 2 : 샤크네이도,SHARKNADO 2,2014,미국,"공포(호러),SF",주연,5000,1,5000,1
2,샤크 스톰,Sharknado,2013,미국,SF,주연,6266000,1311,6266000,1311
