,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,24주,24 Weeks,2016,독일,드라마,주연,30480500.0,4040.0,30480500.0,4040.0
1,삶의 서른 세 장면,33 Scenes from Life,2008,"독일,폴란드",드라마,주연,,,,
2,소피 숄의 마지막 날들,Sophie Scholl-The Final Days,2005,독일,"전쟁,드라마",주연-소피 숄 역,0.0,978.0,6793500.0,980.0
3,에쥬케이터,The Edukators,2004,독일,드라마,주연,0.0,2609.0,14741000.0,2232.0
4,우리 오빠는 뱀파이어,My Brother The Vampire,2001,독일,"드라마,코미디",주연,,,,
