,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,돌아와요 부산항애(愛),BROTHERS IN HEAVEN,2017,한국,"범죄,액션,드라마",주연-찬미역,53622300,6954,53622300,6954
1,어떤살인,The Lost Choices,2015,한국,스릴러,주연,137025800,17190,137025800,17190
2,우리 만난 적 있나요,Try to Remember,2010,한국,"멜로/로맨스,판타지",주연-인우역,14997797,1974,14763500,1943
3,무영검,Shadowless Sword,2005,한국,액션,주연,0,609852,3306114500,519722
4,역전의 명수,The Twins,2004,한국,코미디,주연,0,602078,3222783000,510290
5,아라한 장풍대작전,Arahan,2004,한국,"액션,드라마",주연,0,2050000,5208064000,810430
