,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,몬태나,Hostiles,2017,미국,드라마,주연,231968300.0,29354.0,231968300.0,29354.0
1,더 프로미스,The Promise,2016,"스페인,미국",드라마,주연,,,,
2,빅쇼트,The Big Short,2015,미국,드라마,주연,3622268707.0,446664.0,3626567707.0,447220.0
3,나이트 오브 컵스,Knight of Cups,2015,미국,"드라마,멜로/로맨스",주연,21438500.0,2844.0,21438500.0,2844.0
4,엑소더스: 신들과 왕들,Exodus: Gods and Kings,2014,"미국,영국,스페인",드라마,주연,12448333926.0,1511845.0,12448333926.0,1511845.0
5,아웃 오브 더 퍼니스,Out of the Furnace,2014,미국,"범죄,드라마,스릴러",주연,,,270000.0,54.0
6,아메리칸 허슬,American Hustle,2013,미국,"범죄,드라마",주연-어빙 로젠펠드역,1195060400.0,155374.0,1196970170.0,155669.0
7,다크 나이트 라이즈,The Dark Knight Rises,2012,"미국,영국","액션,범죄,스릴러",주연-브루스 웨인/배트맨역,47644838000.0,6396528.0,47675463500.0,6399303.0
8,진링의 13소녀,The Flowers of War,2011,중국,"전쟁,드라마",주연,11570000.0,1590.0,11570000.0,1590.0
9,파이터,The Fighter,2010,미국,드라마,주연-딕키 에클런드역,1033270000.0,136946.0,1033270000.0,136946.0
10,퍼블릭 에너미,Public Enemies,2009,미국,"범죄,액션",주연-멜빈 퍼비스역,3424720129.0,464076.0,3367855000.0,456742.0
11,터미네이터 : 미래전쟁의 시작,Terminator Salvation: The Future Begins,2009,미국,"SF,액션",주연-존 코너역,30146162133.0,4568891.0,29690943500.0,4499776.0
12,다크 나이트,The Dark Knight,2008,미국,"범죄,드라마,액션,미스터리",주연-브루스 웨인/ 배트맨역,27059471306.0,4087355.0,27789718400.0,4175526.0
13,아임 낫 데어,I`M Not There,2007,"미국,독일",드라마,주연,175924500.0,26117.0,183029300.0,26615.0
14,3:10 투 유마,3:10 To Yuma,2007,미국,"범죄,서부극(웨스턴),액션",주연,306807833.0,48284.0,303734500.0,47069.0
15,프레스티지,The Prestige,2006,"미국,영국",스릴러,주연-알프레드 보든역,0.0,646184.0,2861257500.0,458956.0
16,레스큐 던,Rescue Dawn,2006,미국,"액션,어드벤처,드라마,전쟁",주연,,,,
17,하쉬 타임,Harsh Times,2005,미국,"액션,범죄,스릴러",주연,6207748.0,822.0,6115000.0,810.0
18,뉴월드,The New World,2005,미국,"드라마,멜로/로맨스,어드벤처",주연,0.0,925154.0,,
19,배트맨 비긴즈,Batman Begins,2005,미국,"범죄,액션,판타지",주연,0.0,921300.0,5552226000.0,869244.0
20,머시니스트,The Machinist,2004,스페인,"드라마,스릴러,미스터리",주연,0.0,460.0,,
21,이퀼리브리엄,Equilibrium,2002,미국,"액션,드라마,SF,스릴러",주연-존 프레스톤역,0.0,261889.0,,
22,레인 오브 파이어,Reigh Of Fire,2002,미국,SF,주연,0.0,140955.0,,
23,로렐 캐년,Laurel Canyon,2002,미국,"드라마,뮤지컬",주연,,,,
24,아메리칸 싸이코,American Psycho,1999,미국,"공포(호러),드라마,스릴러",주연-패트릭 베이트만역,0.0,13839.0,,
25,벨벳 골드마인,Velvet Goldmine,1998,"영국,미국","드라마,뮤지컬",주연,0.0,28135.0,46375485.0,5882.0
