,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,배심원들,,2018,한국,드라마,조연,,,,
1,커피 느와르: 블랙 브라운,Coffee Noir: Black Brown,2017,한국,"액션,코미디",주연-김주원역,,,,
2,소녀의 세계,Fantasy of the Girls,2016,한국,멜로/로맨스,주연,,,2011200.0,350.0
3,눈길,Snowy Road,2015,한국,드라마,조연-장은수역,974237100.0,130172.0,975962100.0,130493.0
4,사돈의 팔촌,Kissing Cousin,2015,한국,"멜로/로맨스,드라마",조연-예지역,8140700.0,1159.0,8140700.0,1159.0
5,검은 사제들,The Priests,2015,한국,"미스터리,드라마",조연-아그네스역,42407832092.0,5442553.0,42410940592.0,5443049.0
6,그들이 죽었다,We Will Be Ok,2014,한국,"판타지,드라마",단역-학교 후배들역,16138000.0,2235.0,16923800.0,2368.0
7,들꽃,Wild Flowers,2014,한국,드라마,주연-수향역,7306300.0,965.0,8254700.0,1295.0
8,울게 하소서,Breathe Me,2013,한국,드라마,주연,,,,
9,집으로,The Way Home,2013,한국,"공포(호러),판타지",주연,,,,
10,11月,November,2011,한국,드라마,주연,,,28500.0,19.0
11,여자 없는 세상,Men Without Women,2009,한국,드라마,주연-보영역,508896.0,85.0,503000.0,84.0
12,방과후 옥상,See You After School,2005,한국,코미디,단역-궁달반 아이들역,0.0,891417.0,4817252500.0,773042.0
