,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,스킵트레이스: 합동수사,Skiptrace,2016,"홍콩,미국,중국","액션,코미디",주연,163700300.0,22350.0,163801300.0,22366.0
1,잭애스 프레젠트 : 배드 그랜파 0.5,BAD GRANDPA 0.5,2014,미국,코미디,주연,,,,
2,에픽 : 숲속의 전설,Epic,2013,미국,"애니메이션,어드벤처",주연-맨드레이크 역(목소리),6748089000.0,978788.0,6748072000.0,978785.0
3,라스트 스탠드,The Last Stand,2013,"미국,영국",액션,조연-루이스 딩컴역,492135000.0,66698.0,492763000.0,66790.0
4,잭애스 프레젠트 : 배드 그랜파,Jackass Presents: Bad Grandpa,2013,미국,"다큐멘터리,코미디",주연,,,,
5,펀 사이즈,Fun Size,2011,미국,코미디,주연,,,,
6,잭애스 3D,Jackass 3D,2010,미국,"코미디,액션",주연,3019000.0,241.0,3019000.0,241.0
7,잭애스 2,Jackass: Number Two,2006,미국,코미디,주연,,,,
8,댈트리 캘혼,Daltry Calhoun,2005,미국,"코미디,드라마",주연,,,,
9,듀크 오브 해저드,The Dukes of Hazzard,2005,"미국,호주","액션,어드벤처,코미디",주연,,,,
10,무모한 도전,The Ringer,2005,미국,코미디,주연,,,,
11,워킹 톨,Walking Tall,2004,미국,액션,주연,0.0,1570.0,6799000.0,1069.0
12,더티 쉐임,A Dirty Shame,2004,미국,코미디,주연,,,,
13,그랜드 세이트 패슨스,Grand Theft Parsons,2003,"미국,영국","드라마,코미디",주연,,,,
14,잭애스,Jackass,2002,미국,코미디,주연,0.0,351.0,,
15,애인 없는 세상,Life Without Dick,2001,미국,"코미디,멜로/로맨스,범죄",주연,,,,
