,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,좀비 나이트,Zombie Night,2013,미국,"공포(호러),SF",주연,5000.0,1.0,5000.0,1.0
1,61*,61*,2001,미국,드라마,주연,,,,
2,결혼의족쇄,Hitched,2001,미국,스릴러,주연,,,,
3,실리콘 밸리의 신화,Pirates Of Silicon Valley,1999,미국,드라마,주연,,,,
4,킬링 그라운드,The Killing Grounds,1997,미국,액션,주연,,,,
5,뱅뱅,Hail Caesar,1994,미국,코미디,"감독,주연",,,,
6,샷건,Into The Sun,1992,미국,"액션,어드벤처,코미디",주연,0.0,6654.0,,
7,구놈,A Gnome Named Gnorm,1990,미국,판타지,주연,,,,
8,런어웨이,Out Of Bounds,1986,미국,"드라마,범죄,스릴러,액션",주연,0.0,55111.0,,
