,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,용순,Yongsoon,2017,한국,드라마,단역-육상부 선배역,96957200.0,13203.0,98344200.0,13396.0
1,텐더 앤 윗치,Tender & Witch,2017,한국,"공포(호러),판타지",조연-대리역,,,,
2,죽여주는 여자,The Bacchus Lady,2016,한국,드라마,단역-조깅녀 1역,884865300.0,121444.0,884934300.0,121452.0
3,그 냄새는 소똥냄새였어,Love Triangle,2016,한국,코미디,주연-한나역,,,,
4,마음이 닿으면,Heart On Fire,2016,한국,기타,조연-스크립터역,,,,
5,이상한 영화,,2016,한국,"드라마,범죄",주연-지민역,,,,
6,화해,Make Peace,2015,한국,코미디,주연-선영역,,,,
7,패션왕,Fashion King,2014,한국,"코미디,드라마",조연-콤비녀 2역,4367545379.0,594871.0,4367582379.0,594876.0
8,왜 독립영화 감독들은 DVD를 주지 않는가?,Where is my DVD?,2013,한국,드라마,주연-연출부 한나역,,,,
9,초능력자,Haunters,2010,한국,"SF,드라마",단역-사무실 사람들역,15618440958.0,2164805.0,15374798000.0,2130645.0
