,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,벅스 프렌즈,The Ladybug,2018,중국,애니메이션,주연-모차르트 / 먹보집게발 목소리역(목소리),281174700,36516,283664600,36905
1,래빗 스쿨,Rabbit School : Guardians of the golden egg,2017,독일,"애니메이션,가족",주연-안톤 목소리역(목소리),401768900,55784,401768900,55784
2,눈의 여왕 3: 눈과 불의 마법대결,The Snow Queen3: Fire and Ice,2016,러시아,"애니메이션,어드벤처,가족,판타지",주연(목소리),2704798700,367919,2706728700,368195
3,리틀 폭스,Little Fox,2016,중국,애니메이션,"주연-덩치, 코비역(목소리)",119098500,16204,119699500,16314
4,매직브러시,The Magic Brush,2016,중국,애니메이션,주연-흑장군역(목소리),1292868800,172107,1294991300,172396
5,부니베어: 나무 도둑의 습격,Boonie Bears : Robo Rumble,2015,중국,애니메이션,주연-브램블역(목소리),129228400,19267,129228400,19267
6,부니베어: 로거빅 컴백홈 프로젝트,Boonie Bears : Homeward Journey,2015,중국,애니메이션,주연-브렘블 목소리역(목소리),177914300,25903,177955300,25908
7,부니베어: 브램블의 신비한 모험,Boonie Bears : A Mystical Winter,2015,중국,애니메이션,주연-브램블 목소리역(목소리),63195500,9544,63195500,9544
8,백설공주 : 사라진 아빠를 찾아서,Snow white : The mysterious father,2015,중국,"애니메이션,가족",주연-로바 역(목소리),425994300,55355,426354300,55425
9,윈드랜드,Pet Pals in Windland,2014,이탈리아,애니메이션,주연-피오 (한국어 목소리)역(목소리),173018200,24441,176978200,24936
10,부니 베어: 롤라 구출 대모험,Boonie Bears: To the Rescue,2014,중국,"애니메이션,어드벤처",주연(목소리),309876900,45250,310331900,45341
11,꼬마 잠수함 올리 2,Dive Olly Dive : Happy Little Submarines,2012,미국,애니메이션,주연(목소리),213155700,33668,213155700,33668
12,쿵후팬더: 영웅의 탄생,The Adventures of Jinbao,2012,중국,애니메이션,주연-인삼 역(목소리),466173000,74250,466173000,74250
