,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,감출 수 없는 본능-몰카,,2016,한국,"드라마,멜로/로맨스,스릴러",주연-지수 역,1322000,250,1322000,250
