,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,신 전래동화,New Old Story,2017,한국,코미디,주연,86000.0,36.0,86000.0,36.0
1,이파니의 시크릿 관음클럽,,2016,한국,드라마,주연,960000.0,183.0,960000.0,183.0
2,나는 왕이로소이다,I am the King,2012,한국,"사극,코미디",단역-한양 사또역,5455343404.0,790181.0,5455343404.0,790181.0
3,누가 그녀와 잤을까?,Hot For Teacher,2006,한국,코미디,단역,0.0,434877.0,2068632100.0,353360.0
4,살결,Texture Of Skin,2005,한국,드라마,단역-박기자 역,0.0,840.0,5522500.0,813.0
5,여고생 시집가기,Marrying High School Girl,2004,한국,코미디,단역-장의사역,0.0,85840.0,357352000.0,57943.0
6,보스 상륙 작전(Boss X File),Boss X File,2002,한국,코미디,조연-박사 역,,343256.0,,
7,댄스댄스,Dance Dance,1999,한국,멜로/로맨스,조연-기철역,0.0,27920.0,,
8,화려한 본능,,1994,,,주연,,,,
9,아들나라,The Country Of Sons,1991,한국,"드라마,범죄",주연,0.0,7317.0,,
