,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,포르노 메이커,MY TRIP BACK TO THE DARK SIDE,2014,미국,드라마,주연,2911500.0,573.0,2911500.0,573.0
1,헌티드 에코,Haunted Echoes,2008,미국,공포(호러),감독,,,,
2,넥스 도어,The House Next Door,2002,미국,"스릴러,드라마",주연,,,,
3,맨,MEN,1997,미국,드라마,주연,0.0,226.0,,
4,멘,Men,1997,미국,드라마,주연,,,,
5,인베이더,The Invader,1996,미국,"SF,액션,스릴러",주연,0.0,1087.0,,
6,지킬 박사와 미스 하이드,Dr. Jekyll And Ms. Hyde,1995,미국,공포(호러),주연,0.0,33342.0,,
7,에이스 벤츄라,Ace Ventura-Pet Detective,1994,미국,"미스터리,스릴러,액션,코미디",주연,0.0,49403.0,,
8,스케치,The Sketch Artist,1993,미국,"미스터리,범죄,스릴러",주연,0.0,5457.0,,
9,치명적 유혹,Love Crimes,1992,미국,"멜로/로맨스,스릴러",주연,,,,
10,강아지를 타고 온 건달들,Once Upon A Crim,1991,미국,"코미디,미스터리,범죄",주연,0.0,19758.0,,
11,죽음전의 키스,A Kiss Before Dying,1991,미국,"스릴러,드라마",주연,0.0,41580.0,,
