,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,치어 댄스,"Let's Go, Jets",2017,일본,코미디,주연,16060500.0,2186.0,16060500.0,2186.0
1,카이지,Kaiji: Gambling Apocalypse Kaiji,2009,일본,드라마,주연,6142439.0,843.0,6046000.0,830.0
2,아말피 여신의 보수,Amalfi: Rewards of the Goddess,2009,일본,"스릴러,미스터리",주연,,,,
3,벼랑 위의 포뇨,Ponyo On The Cliff By The Sea,2008,일본,"애니메이션,어드벤처,판타지",주연(목소리),9546895503.0,1521842.0,9520755500.0,1518188.0
4,남쪽으로 튀어,South Bound,2007,일본,"드라마,코미디",주연,,,1412500.0,184.0
5,돌입하라! 아사마산장사건,The Choice Of Hercules,2002,일본,"액션,범죄,드라마",주연,,,,
6,연탄,Quartet For Two,2001,일본,드라마,주연,,,,
7,이누가미,Inugami,2001,일본,"드라마,스릴러,판타지",주연,,,,
8,고요한 곳,A Tender Place,2000,일본,드라마,주연,,,,
9,카운트다운,Countdown,1996,미국,"범죄,스릴러,미스터리",주연,0.0,31.0,,
