,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,로마의 휴일,,2017,한국,"코미디,드라마",단역-나성기부인역,993321176.0,134827.0,993321176,134827
1,왕을 참하라,,2017,한국,드라마,조연-차향역,32469800.0,4237.0,32469800,4237
2,"소년, 소녀를 만나다",Boy meets girl,2015,한국,드라마,단역-우영모역,,,412000,52
