,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,바닷마을 다이어리,Our Little Sister,2015,일본,드라마,주연,825145384.0,100624.0,841928384.0,102887.0
1,퍼즐,Puzzle,2014,일본,공포(호러),주연,1170000.0,130.0,1170000.0,130.0
2,묻지마 사랑,Blindly In Love,2013,일본,"드라마,멜로/로맨스,코미디",주연,60000.0,10.0,435000.0,85.0
3,미래를 걷는 소녀,Tokyo Girl,2008,일본,"판타지,드라마,멜로/로맨스",주연-후지사키 미호역,45808918.0,6397.0,45223500.0,6318.0
4,모래시계,Sands' Chronicle,2008,일본,"드라마,멜로/로맨스",주연,,,,
5,마을에 부는 산들바람,A Gentle Breeze In The Village,2007,일본,"멜로/로맨스,드라마",주연,72268500.0,10972.0,72687500.0,11049.0
6,가메라 - 작은 용사들,Gamera The Brave,2006,일본,"SF,어드벤처",주연,,,185000.0,41.0
