,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,극장판 빰바라빤쮸: 바나나 왕국의 비밀,,2014.0,일본,"애니메이션,어드벤처",주연-할아버지/임금님/빤쮸의 신 역역(목소리),76934800.0,10681.0,76934800.0,10681.0
1,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,ANPANMAN : REVIVE BANANA ISLAND,2012.0,일본,"애니메이션,어드벤처,가족,코미디",주연(목소리),104193000.0,15382.0,104188000.0,15381.0
2,날아라! 호빵맨 극장판 : 우당탕과 쌍둥이별,Soreike! Anpanman: Dadandan To Futago No Hoshi,2009.0,일본,애니메이션,주연-잼 아저씨 역역(목소리),,,,
3,명탐정 코난:감벽의 관,Detective Conan: Jolly Roger in the Deep Azure,2007.0,일본,애니메이션,주연-브라운 박사 한국어 더빙역,1800327000.0,242166.0,1800316000.0,242164.0
4,날아라 호빵맨-용기의 꽃이 필 무렵,,1999.0,일본,애니메이션,주연(목소리),,,,
5,꼬마어사 똘이,,1980.0,한국,"애니메이션,가족,어드벤처",주연,,,,
6,봉신방,Chinese Gods,1976.0,홍콩,"액션,코미디,판타지,애니메이션",주연,0.0,36043.0,,
7,날아라! 호빵맨 극장판 : 구름성의 비밀,,,일본,애니메이션,주연-잼 아저씨역(목소리),,,,
8,날아라! 호빵맨 극장판 : 루비의 소원,,,일본,애니메이션,주연-잼 아저씨역,,,,
9,날아라! 호빵맨 극장판 : 태양을 향해 손바닥을,,,일본,애니메이션,주연-잼 아저씨 역역,,,,
