,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,사랑하기 때문에,BECAUSE I LOVE YOU,2016,한국,"코미디,멜로/로맨스",단역-할매며느리역,2672853440,340830,2673489440,340936
1,검은 사제들,The Priests,2015,한국,"미스터리,드라마",단역-중국어 목소리역(목소리),42407832092,5442553,42410940592,5443049
2,간신,The Treacherous,2015,한국,사극,단역-수상연회 무용수역,8946842910,1110246,8947046910,1110274
3,타투,Tattoo,2014,한국,스릴러,단역-여경찰역,99263100,12103,99263100,12103
4,열애,,2014,한국,"멜로/로맨스,드라마",단역-화장품 점원역,7470000,1564,7470000,1564
5,회사원,A Company Man,2012,한국,"액션,드라마",단역-의무실직원(총무팀)역,8321175000,1110523,8321175000,1110523
6,미쓰 홍당무,Crush And Blush,2008,한국,"드라마,코미디",단역-강당 학생1 역,3564401608,532324,3604178500,539110
