,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,잇 로컬,Eat Local,2016,영국,"액션,코미디",감독,232000.0,67.0,232000.0,67.0
1,사탄의 사자: 망자의 저주,Viy,2014,러시아,"판타지,어드벤처",주연,270000.0,54.0,270000.0,54.0
2,선샤인 온 리스,Sunshine on Leith,2013,영국,뮤지컬,주연,205571600.0,26675.0,206408200.0,26815.0
3,해밀턴,Hamilton - I nationens intresse Hamilton: In the Interest of the Nation,2012,스웨덴,"액션,스릴러,드라마",주연,,,,
4,로스트 크리스마스,Lost Christmas,2011,영국,드라마,주연,344000.0,43.0,344000.0,43.0
5,더 벙커,The Bunker,2001,영국,"드라마,공포(호러),미스터리",주연,,,,
6,록 스타,Rock Star,2001,미국,"코미디,드라마",주연,,,,
7,브루져,Bruiser,2000,"캐나다,미국,프랑스","스릴러,공포(호러)",주연,,,,
8,튜브 테일,Tube Tales,1999,영국,드라마,주연,,,,
9,레드 바이올린,The Red Violin,1998,"캐나다,이탈리아,영국","드라마,멜로/로맨스,미스터리",주연,0.0,40342.0,,
10,록 스탁 앤 2 스모킹 배럴즈,"Lock, Stock And Two Smoking Barrels",1998,미국,"범죄,스릴러,액션,코미디",주연,0.0,22581.0,,
