,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,워킹 아웃,Walking Out,2017,미국,"어드벤처,드라마,미스터리,스릴러",주연,,,229000.0,63.0
1,인디펜던스 데이 : 리써전스,Independence Day: Resurgence,2016,미국,"액션,어드벤처,SF",주연,12770879840.0,1500830.0,12770879840.0,1500830.0
2,킬러 인사이드 미,The Killer Inside Me,2010,미국,"범죄,드라마,스릴러",조연,391822268.0,51555.0,385670500.0,50734.0
3,서베일런스,Surveillance,2008,"미국,독일","스릴러,미스터리",주연,24000.0,3.0,24000.0,3.0
4,와인 미라클,Bottle Shock,2008,미국,"코미디,드라마",주연,238486628.0,40842.0,238446500.0,40835.0
5,디어웬디,Dear Wendy,2005,"덴마크,프랑스,독일,영국","드라마,코미디,범죄",주연,,,,
6,레버레이션,Revelations,2005,미국,"판타지,드라마,미스터리,스릴러",주연,,,,
7,릭,Rick,2003,미국,드라마,주연,,,,
8,이그니션,Ignition,2001,"캐나다,영국","액션,드라마",주연,,,,
9,더 길티,The Guilty,2000,미국,"스릴러,범죄",주연-칼럼 크레인 역,0.0,5879.0,,
10,플래시드,Lake Placid,1999,미국,"공포(호러),코미디,액션,스릴러",주연,0.0,54567.0,,
11,스파이 게임,History Is Made At Night,1999,"영국,핀란드,프랑스,독일","액션,코미디",주연,,,206000.0,43.0
12,제로 이펙트,Zero Effect,1998,미국,"코미디,스릴러,미스터리",주연,,,,
13,엔드 오브 바이오런스,The End Of Violence,1997,"프랑스,독일,미국","드라마,스릴러",주연,,,,
14,미스트 라이얼,Mistrial,1996,미국,"드라마,스릴러,액션",주연,0.0,121.0,,
15,로스트 하이웨이,Lost Highway,1996,미국,"드라마,미스터리,스릴러",주연-프레드 매디슨역,0.0,44572.0,16376122.0,2036.0
16,인디펜던스 데이,Independence Day,1996,미국,"SF,액션",주연,0.0,923223.0,,
17,꼬마 유령 캐스퍼,Casper,1994,미국,판타지,주연,0.0,193253.0,,
18,당신이 잠든 사이에,While You Were Sleeping,1994,미국,코미디,주연,0.0,201119.0,,
19,사랑에 미쳐서,Crazy In Love,1993,미국,"드라마,멜로/로맨스",주연,0.0,4434.0,,
