,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,아프칸 솔져스,Afghan Luke,2011,캐나다,드라마,주연,,,26000.0,26.0
1,388 아레타 에비뉴,388 Arletta Avenue,2011,캐나다,스릴러,주연-제임스역,,,,
2,온 디 인사이드,On the Inside,2011,미국,"드라마,스릴러",주연-앨런 메네릭역,,,,
3,메스카다,MESKADA,2010,미국,"범죄,드라마,스릴러",주연,600000.0,40.0,600000.0,40.0
4,미러 2,Mirrors 2,2010,미국,"스릴러,미스터리,공포(호러)",주연-맥스 매더슨역,,,,
5,슬립워킹,Sleepwalking,2008,"캐나다,미국",드라마,주연,,,,
6,은행터는 법,How To Rob A Bank,2007,미국,"코미디,범죄,미스터리",주연,,,,
7,터미네이터 3,Terminator 3: The Rise of the Machines,2003,미국,"SF,액션,범죄",주연,0.0,2491354.0,,
8,타부,Taboo,2002,미국,"공포(호러),스릴러",주연,,,,
9,불리,Bully,2001,"프랑스,미국",스릴러,주연,,,,
10,침실에서,In The Bedroom,2001,미국,드라마,주연,,,261000.0,87.0
11,선셋 스트립,Sunset Strip,2000,미국,"코미디,드라마",주연,,,,
12,크레들 베이,Disturbing Behavior,1998,"호주,미국","공포(호러),스릴러",주연,,,,
