,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,미스컨덕트,Misconduct,2015,미국,"범죄,스릴러",주연,1133511038.0,148512.0,1138175038.0,149095.0
1,맹글혼,Manglehorn,2015,미국,드라마,주연,18253500.0,2653.0,18253500.0,2653.0
2,대니 콜린스,Danny Collins,2015,미국,드라마,주연,427040305.0,56632.0,427040305.0,56632.0
3,알파치노의 은밀한 관계,The Humbling,2014,미국,드라마,주연,143000.0,64.0,143000.0,64.0
4,슈퍼배드 2,Despicable Me 2,2013,미국,애니메이션,주연(목소리),6605668500.0,962865.0,6611503500.0,963763.0
5,멋진 녀석들,Stand Up Guys,2012,미국,"범죄,액션,코미디",주연,5639000.0,1134.0,6439000.0,1534.0
6,잭 앤 질,Jack and Jill,2011,미국,"코미디,멜로/로맨스",주연-본인역,,,,
7,화이트 밀크,The Son of No One,2011,미국,"액션,스릴러,범죄",주연,,,,
8,의로운 살인,Righteous Kill,2008,미국,"범죄,드라마",주연,,,,
9,88분,88 Minutes,2007,"미국,독일,캐나다","드라마,미스터리,스릴러",주연-잭 그램역,1863411167.0,284619.0,1862630500.0,281781.0
10,투 포 더 머니,Two For The Money,2005,미국,"드라마,스릴러",주연,,,,
11,베니스의 상인,The Merchant Of Venice,2004,이탈리아,드라마,주연,0.0,169852.0,800461000.0,132228.0
12,엔젤스 인 아메리카,Angels In America,2003,미국,드라마,주연,,,,
13,목격자,People I Know,2002,"미국,독일","미스터리,범죄",주연,0.0,8400.0,,
14,리크루트,The Recruit,2002,미국,"범죄,스릴러",주연,0.0,303458.0,,
15,시몬,Simone,2002,미국,"SF,드라마,코미디",주연,0.0,90485.0,,
16,인썸니아,Insomnia,2002,미국,스릴러,주연,0.0,194724.0,,
17,차이니스 커피,Chinese Coffee,2000,미국,드라마,"감독,주연",,,,
18,애니 기븐 선데이,Any Given Sunday,1999,미국,드라마,주연-토니 다마토역,0.0,66220.0,,
19,인사이더,The Insider,1999,미국,"스릴러,드라마",주연-로웰 버그만역,0.0,22959.0,290000.0,62.0
20,데블스에드버킷,The Devil'S Advocate,1997,미국,"스릴러,드라마,공포(호러)",주연,0.0,245164.0,,
21,도니 브래스코,Donnie Brasco,1996,미국,"드라마,범죄,스릴러",주연,0.0,33473.0,348000.0,80.0
22,씨티 홀,City Hall,1996,미국,"드라마,스릴러",주연,0.0,19253.0,,
23,히트,Heat,1995,미국,"액션,범죄,드라마,스릴러",주연,0.0,412819.0,42646500.0,5555.0
24,칼리토,Carlito'S Way,1993,미국,"드라마,액션",주연,0.0,53717.0,82000.0,41.0
25,여인의 향기,Scent Of A Woman,1993,미국,드라마,주연,0.0,54951.0,1070000.0,199.0
26,글렌게리 글렌로스,Glengarry Glen Ross,1992,미국,"드라마,미스터리,스릴러",주연,0.0,1771.0,0.0,0.0
27,프랭키와 쟈니,Frankie And Johny,1991,미국,"드라마,코미디,멜로/로맨스",주연,0.0,3605.0,118000.0,59.0
28,대부3,The Godfather Part Iii,1990,미국,범죄,주연,0.0,273406.0,,
29,사랑의 파도,Sea Of Love,1989,미국,드라마,주연,0.0,29756.0,,
30,스카페이스,Scarface,1983,미국,"드라마,액션",주연,0.0,250746.0,3189000.0,578.0
31,뜨거운 오후,Dog Day Afternoon,1975,미국,"드라마,스릴러,범죄",주연,,,338000.0,66.0
32,속 대부,Mario Puzo'S The Godfather Part Ⅱ,1974,미국,"드라마,범죄",주연-돈 마이클 코르레오네역,0.0,263722.0,118803600.0,19179.0
33,알파치노의 허수아비,Scarecrow,1973,미국,드라마,주연,,,2204000.0,390.0
34,대부,Mario Puzo's The Godfather,1972,미국,"드라마,범죄,스릴러",주연,0.0,631242.0,183641100.0,28569.0
