,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,악몽의 미드나잇,Minutes to Midnight,2018,미국,"액션,공포(호러)",주연-월터스역,,,,
1,다이노 타임,Dino Time,2012,"한국,미국","애니메이션,어드벤처,코미디",주연(목소리),2099683100.0,283300.0,2109592900.0,285084.0
2,스트레인저 인사이드,The Stranger Within,2012,덴마크,스릴러,주연,8705000.0,1612.0,8705000.0,1612.0
3,애드리프트 인 맨하탄,Adrift in Manhattan,2007,미국,드라마,주연,,,,
4,플럼 썸머,A Plumm Summer,2007,미국,"어드벤처,가족",주연,,,,
5,아트 하이스트,Art Heist,2004,"스페인,미국","액션,범죄",주연,,,,
6,더블 캅스,Double Bang,2001,미국,"액션,범죄,스릴러",주연,,,,
7,써스펙트,Primary Suspect,2000,미국,"액션,스릴러,미스터리",주연,0.0,9616.0,,
8,바이러스,Virus,1999,"미국,영국,독일,일본,프랑스","액션,공포(호러),스릴러,SF",주연-스티브 베이커역,0.0,42233.0,,
9,브라더후드,Brotherhood Of Murder,1999,미국,드라마,주연,,,,
10,섀터드 이미지,Shattered Image,1998,"미국,영국","드라마,스릴러",주연,0.0,351.0,,
11,커들드,Curdled,1996,미국,"코미디,범죄,스릴러",주연-폴 역역,,,,
12,페어 게임,Fair Game,1995,미국,액션,주연,0.0,113280.0,,
13,쓰리 오브 하트,Three Of Hearts,1993,미국,"멜로/로맨스,코미디",주연,0.0,10535.0,,
14,슬리버,Sliver,1993,미국,스릴러,주연,0.0,169652.0,,
15,분노의 역류,BACKDRAFT,1991,미국,"드라마,액션,미스터리,스릴러",주연,0.0,162102.0,54000.0,18.0
