,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,플래닛 바이러스,The Last Days on Mars,2013,"영국,아일랜드","공포(호러),SF,스릴러",주연,,,,
1,다이,Die,2010,캐나다,스릴러,주연-마크 역역,,,,
2,디펜더,Defendor,2009,"캐나다,미국,영국","범죄,액션",주연-척 두니 역역,,,,
3,스킨워커스,Skinwalkers,2006,"캐나다,미국,독일","액션,판타지,공포(호러)",주연,,,,
4,해리슨의 꽃,Harrison's Flowers,2000,프랑스,"드라마,멜로/로맨스",주연,,,,
5,크래쉬,Crash,1996,미국,"드라마,스릴러",주연,0.0,110551.0,0.0,0.0
6,신의 전사,God'S Army,1994,미국,공포(호러),주연,0.0,1177.0,,
7,어메이징 뮤턴트,Teenage Mutant Ninja Turtles 3,1993,홍콩,"액션,어드벤처",주연,4771000.0,1011.0,4771000.0,1011.0
8,싸이보그 2,Syborg 2-Glass Shadow,1993,미국,"SF,액션",주연,0.0,1865.0,,
9,닌자 거북이,Teenage Mutant Ninja Turtles,1990,미국,"액션,SF,드라마",주연,0.0,133728.0,14000.0,2.0
