,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,암살,Assassination,2015,한국,"액션,드라마",주연-안옥윤역,98463132781.0,12705700.0,98467187781.0,12706663.0
1,베를린,The Berlin File,2012,한국,액션,주연-련정희역,52354931637.0,7166199.0,52357124637.0,7166532.0
2,도둑들,The Thieves,2012,"한국,홍콩","액션,범죄",주연-예니콜역,93665568500.0,12983330.0,93667250500.0,12983841.0
3,도둑들 영화를 만들다,,2012,한국,"드라마,다큐멘터리",주연-예니콜역,,,,
4,블러드,Blood: The Last Vampire,2009,"홍콩,프랑스,중국","액션,공포(호러),스릴러",주연-사야역,701370482.0,103918.0,690891500.0,102372.0
5,슈퍼맨이었던 사나이,A Man Who Was Superman,2007,한국,"드라마,코미디",주연,3688309333.0,559705.0,3642192500.0,550284.0
6,데이지,Daisy,2006,"한국,네덜란드,홍콩",멜로/로맨스,주연,0.0,1023096.0,5754065300.0,911420.0
7,내 여자친구를 소개합니다,Windstruck,2004,한국,"멜로/로맨스,드라마",주연-여경진역,0.0,2199359.0,8329341500.0,1298666.0
8,4인용 식탁,The Uninvited,2003,한국,"공포(호러),미스터리,스릴러",주연,,717494.0,38000.0,8.0
9,엽기적인 그녀,My Sassy Girl,2001,한국,코미디,주연-그녀역,0.0,1735692.0,,
10,시월애,Il Mare,2000,한국,"멜로/로맨스,판타지",주연-은주역,0.0,248597.0,3226000.0,639.0
11,화이트 발렌타인,White Valentine,1999,한국,멜로/로맨스,주연-정민역,0.0,26343.0,,
