,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,미안해 사랑해 고마워,Summer Snow,2015,한국,드라마,주연,359247800.0,51207.0,359247800.0,51207.0
1,"제자, 옥한흠",THE DISCIPLE JOHN OAK,2014,한국,다큐멘터리,주연(목소리),366587200.0,50274.0,366823200.0,50392.0
2,초록이와 스토커 아저씨,Chorogi,2014,한국,드라마,주연,,,,
3,누나,A Boy's Sister,2013,한국,드라마,주연-윤희역,14039700.0,1869.0,14465700.0,1940.0
4,차형사,Runway Cop,2012,한국,"코미디,액션",주연-고영재역,9752555296.0,1346754.0,9752555296.0,1346754.0
5,토끼와 리저드,Maybe,2009,한국,"드라마,멜로/로맨스",주연-메이역,59535301.0,8417.0,58881500.0,8323.0
