,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,바이 더 건,BY THE GUN,2014,미국,액션,주연,200000.0,20.0,200000.0,20.0
1,"라이크 선데이, 라이크 레인","Like Sunday, Like Rain",2014,미국,드라마,주연,12000.0,2.0,12000.0,2.0
2,더 저지,THE JUDGE,2014,미국,드라마,주연,,,,
3,댓츠 마이 보이,That's My Boy,2012,미국,코미디,주연,,,,
4,오렌지,The Oranges,2011,미국,"코미디,멜로/로맨스,드라마",주연,1000000.0,200.0,1000000.0,200.0
5,룸메이트,The Roommate,2011,미국,"스릴러,미스터리,범죄",주연-레베카 에반스역,,,,
6,몬테 카를로,Monte Carlo,2011,미국,"코미디,멜로/로맨스,어드벤처",주연-마거렛 '메그' 켈리 역역,,,,
7,드라이브 쓰루,Drive Thru,2007,미국,"공포(호러),스릴러",주연,,,,
8,행맨의 커스,Hangman's Curse,2003,미국,"공포(호러),미스터리,스릴러",주연,,,,
