,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,나쁜 상사,Bad Boss,2018.0,한국,"애니메이션,멜로/로맨스,스릴러",주연-채영조 목소리역(목소리),,,,
1,마야2,Maya the Bee: The Honey Games,2017.0,독일,애니메이션,주연-마야역(목소리),695357700.0,96992.0,695357700.0,96992.0
2,뽀로로 극장판 공룡섬 대모험,"Pororo, Dinosaur Island Adventure",2017.0,한국,애니메이션,주연-해리 목소리 역(목소리),6226737300.0,827021.0,6226832300.0,827040.0
3,꼬마참새 리차드: 아프리카 원정대,Richard the Stork,2017.0,"독일,벨기에,룩셈부르크,노르웨이",애니메이션,주연-리차드 목소리 역(목소리),599076600.0,81136.0,599076600.0,81136.0
4,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,Shuriken Sentai Ninninja tai Ressha Sentai Tokkyuja Za Mubi Ninja In Wandarando,2016.0,일본,액션,조연-공주/트레인5호역(목소리),504023800.0,64642.0,504023800.0,64642.0
5,달빛궁궐,Lost in the moonlight,2016.0,한국,"애니메이션,판타지,어드벤처",주연-현주리 목소리 역(목소리),1147863700.0,153097.0,1148146700.0,153145.0
6,매직브러시,The Magic Brush,2016.0,중국,애니메이션,주연-히로역(목소리),1292868800.0,172107.0,1294991300.0,172396.0
7,뽀로로 극장판 컴퓨터 왕국 대모험,Pororo3 : Cyber Space Adventure,2015.0,한국,애니메이션,주연-해리역(목소리),3290582700.0,445014.0,3296535700.0,446054.0
8,쥬로링 동물탐정 극장판,Change Zoororing,2014.0,"한국,일본","애니메이션,어드벤처",주연(목소리),175451100.0,24977.0,178137500.0,25391.0
9,마야,Maya the Bee Movie,2014.0,"독일,호주",애니메이션,주연(목소리),1952169200.0,265388.0,1953714200.0,265697.0
10,극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,T-pang Rescue,2013.0,한국,애니메이션,주연(목소리),144062800.0,21939.0,144062800.0,21939.0
11,꼬마마녀 요요와 네네,MAGICAL SISTERS YOYO & NENE,2013.0,일본,애니메이션,주연-요요역,152193000.0,23057.0,152193000.0,23057.0
12,스파이크,Spike,2012.0,프랑스,애니메이션,주연-파코 (한국어 목소리)역(목소리),151066500.0,25158.0,151226500.0,25190.0
13,프렌즈: 몬스터섬의비밀,Friends : Naki on the Monster island,2011.0,일본,"애니메이션,어드벤처",주연-코타케 한국어 목소리역(목소리),3745986000.0,510996.0,4028284500.0,549900.0
14,개구리중사 케로로,Sergent Keroro - The Supuer Duper Movie,2006.0,일본,"애니메이션,코미디",투자,0.0,75642.0,450686500.0,78886.0
15,망치,Hammerboy,2004.0,한국,애니메이션,투자,0.0,47502.0,214344500.0,36200.0
16,오세암,Oseam,2003.0,한국,"애니메이션,드라마",투자,,145000.0,50000.0,10.0
17,뽀롱뽀롱뽀로로,Pororo The Little Penguin,2003.0,,,투자,,,,
18,오늘이,O-nu-ri,2003.0,한국,애니메이션,투자,,,0.0,0.0
19,고양이의 보은,The Cat Returns,2002.0,일본,"애니메이션,판타지,코미디,어드벤처",투자,0.0,531544.0,2536000.0,583.0
20,매직키드마수리,MagicKidMasuri,2002.0,,,투자,,,,
21,장금이의 꿈(애니),Janggeum`s Dream,,한국,드라마,투자,,,960000.0,318.0
