,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,험악한 꿈,Mean Dreams,2016,캐나다,스릴러,주연,,,380000.0,76.0
1,나이트 크롤러,Nightcrawler,2014,미국,"범죄,드라마,스릴러",주연,451041300.0,55892.0,454089300.0,56299.0
2,엣지 오브 투모로우,Edge of Tomorrow,2014,미국,"액션,SF",주연,38731398201.0,4699208.0,38732961201.0,4699307.0
3,상하이 콜링,Shanghai Calling,2012,"미국,중국","멜로/로맨스,코미디,드라마",주연,1000000.0,200.0,1000000.0,200.0
4,내 생애 최고의 경기,The Greatest Game Ever Played,2005,미국,드라마,감독,,,,
5,올랜도 블룸의 위험한 열정,Haven,2004,"미국,영국,독일,스페인","범죄,드라마",주연,270000.0,54.0,270000.0,54.0
6,썬더버드,Thunderbirds,2004,"영국,프랑스","SF,어드벤처",주연,,,,
7,레지스탕스,Resistance,2003,"미국,네덜란드","드라마,전쟁",주연-테드역,,,,
8,프레일티,Frailty,2001,미국,스릴러,"감독,주연",0.0,287.0,,
9,버티컬 리미트,Vertical Limit,2000,미국,"드라마,어드벤처",주연,0.0,890785.0,600000.0,211.0
10,유(U) - 571,U - 571,2000,"프랑스,미국","액션,드라마,스릴러,전쟁",주연-마이크 댈그렌역,0.0,230822.0,,
11,마이티 조 영,Maghty Joe Young,1998,미국,"어드벤처,가족,판타지",주연-그렉 오하라역,0.0,857.0,,
12,심플 플랜,A Simple Plan,1998,"미국,일본,독일,영국,프랑스","범죄,스릴러,드라마",주연,0.0,5610.0,,
13,브라이트 샤이닝 라이,A Bright Shining Lie,1998,미국,"드라마,전쟁",주연,,,,
14,트위스터,Twister,1996,미국,"액션,드라마,스릴러",주연,0.0,442048.0,,
15,아폴로 13,Apolo 13,1995,미국,드라마,주연,0.0,198185.0,,
16,터커와 플린,Monolith,1993,미국,"액션,SF",주연,0.0,1943.0,,
17,광란의 오후,One False Move,1991,미국,"스릴러,범죄",주연,,,,
