,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,라이온 킹,The Lion King,2019,미국,"애니메이션,어드벤처,드라마,가족,뮤지컬",감독,,,,
1,스파이더맨: 홈 커밍,Spider-Man: Homecoming,2017,미국,"액션,어드벤처,SF",조연,59125813820.0,7258678.0,59125813820.0,7258678.0
2,정글북,The Jungle Book,2015,미국,"어드벤처,드라마",감독,21517513134.0,2537419.0,21517647134.0,2537438.0
3,아메리칸 셰프,Chef,2014,미국,코미디,"감독,주연",1255831929.0,153794.0,1262572429.0,154689.0
4,아이언맨 3,Iron Man 3,2013,미국,"액션,어드벤처,SF",주연-해피 호건역,70806191000.0,9001309.0,70806364000.0,9001331.0
5,카우보이 & 에이리언,Cowboys & Aliens,2011,미국,"액션,SF,스릴러",감독,1930249000.0,256346.0,1930249000.0,256346.0
6,아이언맨 2,Iron Man 2,2010,미국,"SF,액션,어드벤처",감독,33161943100.0,4498335.0,32635195500.0,4425003.0
7,커플 테라피: 대화가 필요해,Couples Retreat,2009,미국,코미디,주연,150557480.0,19623.0,147655000.0,19163.0
8,G-포스: 기니피그 특공대,G-Force,2008,미국,"가족,어드벤처,액션",주연-헐리 목소리역(목소리),412084900.0,40161.0,405615000.0,39522.0
9,아이언맨,Iron Man,2008,미국,"SF,드라마,액션",감독,27802744668.0,4316003.0,27880712500.0,4300365.0
10,자투라:스페이스 어드벤쳐,Zathura : A Space Adventure,2005,미국,"SF,어드벤처,판타지",감독,0.0,55257.0,277369000.0,50217.0
11,엘프,Elf,2004,미국,코미디,감독,0.0,85614.0,344242500.0,57377.0
12,빅 엠프티,The Big Empty,2003,미국,"코미디,미스터리",주연,,,,
13,메이드,Made,2001,미국,"코미디,범죄,드라마","감독,주연",,,,
14,러브 앤드 섹스,Love & Sex,2000,미국,코미디,주연-아담 역,0.0,2347.0,,
15,베리배드씽,Very Bad Things,1998,미국,"스릴러,코미디",주연,0.0,56208.0,,
