,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,환절기,In Between Seasons,2018,한국,드라마,주연,52955000.0,6592.0,52955000.0,6592.0
1,반드시 잡는다,The Chase,2017,한국,스릴러,조연-민사장역,3326439772.0,446780.0,3326439772.0,446780.0
2,바람의 춤꾼,Dances with the Wind,2017,한국,다큐멘터리,기타-내레이터,12443100.0,2039.0,12443100.0,2039.0
3,세상에서 가장 아름다운 이별,The Most Beautiful Goodbye,2011,한국,드라마,주연-인희역,2295897500.0,316788.0,2297005000.0,317013.0
4,오감도,Five Senses Of Eros,2009,한국,"드라마,멜로/로맨스","주연-박화란역,segment 3 - 박화란역",3107441952.0,443462.0,3074373500.0,438808.0
5,허브,Herb,2006,한국,드라마,주연,0.0,1406199.0,7652767000.0,1304662.0
6,러브토크,Love Talk,2005,한국,멜로/로맨스,주연,0.0,15719.0,92829500.0,14320.0
7,"안녕, 형아",Little Brother,2004,한국,드라마,주연,0.0,1143136.0,5614875500.0,924019.0
8,질투는 나의 힘,Jealousy Is My Middle Name,2002,한국,드라마,주연,,62788.0,223000.0,28.0
9,마리이야기,"My Beautiful Girl, Mari",2001,한국,애니메이션,주연-남우 엄마 목소리역(목소리),,54404.0,102000.0,22.0
10,깊은 슬픔,Deep Blue,1997,한국,"드라마,액션",주연-박효선역,0.0,10319.0,,
11,걸어서 하늘까지,Walking All The Way To Heaven,1992,한국,"드라마,멜로/로맨스",주연,0.0,30038.0,,
12,젊은 날의 초상,Portrait Of The Days Of Youth,1990,한국,멜로/로맨스,주연,0.0,174886.0,,
13,나는 날마다 일어선다,I Stand Every Day,1990,한국,드라마,주연,0.0,29812.0,,
14,칠수와 만수,Chil-Su And Man-Su,1988,한국,드라마,주연-지나역,0.0,73751.0,809000.0,321.0
15,위안,Consolation,1984,한국,드라마,주연,,,,
