,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,비치하트애솔,Bitch Heart Asshole,2014,한국,"멜로/로맨스,드라마",주연,1827700.0,279.0,1827700.0,279.0
1,캠퍼스 S 커플,Campus S Couple,2011,한국,"멜로/로맨스,드라마,코미디",주연,4728000.0,677.0,6440000.0,891.0
2,두 얼굴의 전쟁,Make Up,2011,한국,드라마,주연,,,,
3,하모니,Harmony,2009,한국,드라마,단역-하모니합창단-방화범 역,21992266198.0,3068544.0,21641865000.0,3018154.0
