,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,베놈,Venom,2018,미국,"공포(호러),SF,스릴러",주연,,,,
1,폰조,Fonzo,2018,미국,"범죄,드라마",주연,,,,
2,덩케르크,Dunkirk,2017,"미국,영국","액션,드라마,스릴러,전쟁",주연,24576771848.0,2792705.0,24576771848.0,2792705.0
3,레버넌트: 죽음에서 돌아온 자,The Revenant,2015,미국,"어드벤처,드라마",주연,16111255130.0,2007657.0,16111327130.0,2007665.0
4,레전드,Legend,2015,"프랑스,영국","액션,범죄,드라마",주연,1439444930.0,180082.0,1439444930.0,180082.0
5,차일드 44,Child 44,2015,미국,스릴러,주연-레오역,168643231.0,21604.0,168643231.0,21604.0
6,매드 맥스: 분노의 도로,Mad Max: Fury Road,2015,"미국,호주","액션,어드벤처,스릴러",주연,32906364462.0,3842441.0,33390165362.0,3884130.0
7,더 드롭,The Drop,2014,미국,"범죄,드라마",주연,,,,
8,로크,LOCKE,2013,"미국,영국","드라마,스릴러",주연,17832000.0,2412.0,17832000.0,2412.0
9,로우리스: 나쁜 영웅들,Lawless,2012,미국,"액션,범죄",주연,468141666.0,66468.0,468390166.0,66504.0
10,다크 나이트 라이즈,The Dark Knight Rises,2012,"미국,영국","액션,범죄,스릴러",주연-베인역,47644838000.0,6396528.0,47675463500.0,6399303.0
11,디스 민즈 워,This Means War,2012,미국,"액션,코미디,멜로/로맨스",주연,6661435000.0,873396.0,6661435000.0,873396.0
12,팅커 테일러 솔저 스파이,"Tinker, Tailor, Soldier, Spy",2011,"영국,프랑스,독일",스릴러,주연,648304500.0,87155.0,663163200.0,88986.0
13,워리어,WARRIOR,2011,미국,"드라마,액션",주연-토미 리어든/콘론역,179008500.0,24802.0,179008500.0,24802.0
14,미노타우르,Minotaur,2006,"영국,독일,프랑스,스페인",공포(호러),주연,,,,
15,레이어 케이크,Layer Cake,2004,영국,"드라마,액션,범죄",주연,0.0,1379.0,9532000.0,1377.0
16,치사량,LD 50 Lethal Dose,2003,영국,공포(호러),주연,,,,
17,톰하디의 도망자,Simon: An English Legionnaire,2002,영국,"액션,전쟁",주연-파스칼역,9000.0,2.0,9000.0,2.0
