,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,네베스타: 유령신부,The Bride,2017,러시아,"공포(호러),스릴러",주연,270000.0,54.0,270000.0,54.0
1,거울의 문,Queen of Spades: The Dark Rite,2015,러시아,공포(호러),주연,,,,
