,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,언내추럴,Unnatural,2015,미국,"액션,공포(호러)",주연,12000.0,2.0,12000.0,2.0
1,얼라이브 2015,EDEN,2014,"스페인,말레이시아","스릴러,드라마",주연,,,,
2,라스트 미션,Sharpshooter,2007,미국,액션,주연-딜런 역역,,,,
3,베이스 헌터,The Base 2,2000,미국,"액션,어드벤처",주연,,,,
4,라이츠 오브 패시즈,Rites Of Passage,1999,미국,드라마,주연,,,,
5,블로우백,Blowback,1999,미국,스릴러,주연,,,,
6,인퍼노,Inferno,1998,미국,"액션,드라마",주연,,,,
7,본 배드,Born Bad,1997,미국,"범죄,드라마",주연,,,,
8,텐더니스,Exquisite Tenderness,1995,"미국,영국,독일",공포(호러),주연,0.0,13284.0,,
9,커튼클럽,The Cotton Club,1984,미국,"드라마,범죄",주연,0.0,171576.0,,
10,워리어,The Warriors,1979,미국,"범죄,스릴러",주연,,,,
