,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,심장이 뛴다,Heartbeat,2010,한국,드라마,단역-여 약사역,7538083500,1006947,7624895500,1025243
1,아부지,My Father,2009,한국,드라마,단역-왈순역,127494613,24498,126094500,24224
2,청춘만화,Almost Love,2006,한국,"코미디,멜로/로맨스",단역-사랑하는 연인'영상역,0,2066354,9785168000,1567514
