,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,강은 한때 인간이였다,The River Used to Be a Man,2011,독일,드라마,주연,,,0,0
1,괴테,Goethe!,2010,독일,"드라마,멜로/로맨스",주연,7000.0,1.0,7000,1
