,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,속옷 입기 싫어하는 유이,Eternity girl,2015,일본,성인물(에로),주연,270000.0,54.0,270000.0,54.0
1,지독한 동거-꿈속의 정사,DOLL TRANSPARENT GIRL,2014,일본,성인물(에로),주연,250000.0,50.0,250000.0,50.0
2,미소녀 인형 이야기,,2006,일본,"성인물(에로),코미디",주연-아이루 역,,,,
