,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,리벤지,Bound to Vengeance,2016,미국,"공포(호러),스릴러",주연,,,282000.0,141.0
1,퍼펙트 웨폰,The Perfect Weapon,2016,미국,"액션,SF",주연,100000.0,20.0,100000.0,20.0
2,헤이라이드: 죽음의 마을,Hayride 2,2015,미국,"공포(호러),액션",주연,5000.0,1.0,5000.0,1.0
3,원스 폴른,Once Fallen,2010,미국,"범죄,드라마",조연,,,270000.0,54.0
4,두 번째 사랑,Jake's Corner,2008,미국,"드라마,가족",주연-조니 역역,,,,
5,모스크바 히트,MOSCOW HEAT,2004,미국,"스릴러,드라마,액션",주연,600000.0,40.0,600000.0,40.0
6,카마수트라 2 : 몬순,Monsoon,2001,미국,드라마,주연,,,,
7,파이어트랩,Firetrap,2001,미국,"범죄,드라마",주연,,,,
8,오퍼레이션 샌드맨,Operation Sandman,2000,미국,액션,주연,,,,
9,판도라 프로젝트,The Pandora Project,1998,미국,"액션,스릴러",주연,,,,
10,타임 언더 파이어,Time Under Fire,1997,미국,"SF,액션",주연,0.0,277.0,,
11,글라스 케이지,The Glass Cage,1996,미국,"드라마,스릴러",주연,0.0,5738.0,,
12,욕망의 일기장,Dark tide,1993,미국,액션,주연,0.0,1805.0,,
