,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,몬스터 헌트,Monster Hunt,2015,중국,"판타지,액션,어드벤처",주연,200707000.0,27310.0,201316000.0,27429.0
1,유오성의 7인의 암살단,Seven Assassins,2013,중국,"액션,드라마,어드벤처,스릴러","감독,주연",7471000.0,1537.0,7471000.0,1537.0
2,엽문4: 종극일전,Ip Man: The Final Fight,2013,홍콩,"드라마,액션",주연,16017000.0,2888.0,16017000.0,2888.0
3,킬러 : 살수구양분재,The Killer Who Never Kills,2011,대만,"액션,코미디",주연,,,,
4,칠금칠종칠색랑,Beauty and the 7 Beasts,2007,홍콩,코미디,주연,,,,
5,동경심판,東京審判,2006,중국,드라마,주연,0.0,5627.0,33207000.0,5797.0
6,대장부 2,Men Suddenly In Black 2,2006,홍콩,코미디,주연,,,,
7,와호,Operation Undercover,2006,홍콩,"액션,드라마,범죄",주연,,,,
8,춘전화화동학회,"Mcdull, The Alumni",2006,홍콩,코미디,주연,,,,
9,파이 독,The Pye-Dog,2006,홍콩,드라마,주연,,,,
10,마환도선,A Wondrous Bet,2005,홍콩,드라마,주연,,,,
11,아수,Mob Sister,2005,홍콩,"범죄,드라마",주연,,,,
12,흑백전장,Colour Of The Loyalty,2005,홍콩,"범죄,드라마",주연,,,,
13,강호,Gong Wu,2004,홍콩,액션,주연,0.0,18800.0,78654000.0,12317.0
14,정장추녀자 2004,Love Is a Many Stupid Thing,2004,홍콩,코미디,주연,,,,
15,무간도2 - 혼돈의 시대,INFERNAL AFFAIRS II,2003,홍콩,"범죄,드라마",주연,0.0,29120.0,14820500.0,2567.0
16,대장부,Men Suddenly In Black,2003,,,주연,,,,
17,푸보,Fu Bo,2003,홍콩,스릴러,주연,,,,
18,쓰리,Three,2002,"한국,홍콩,태국","공포(호러),스릴러",주연,,69778.0,,
19,금계,Golden Chicken,2002,홍콩,"코미디,드라마",주연,,,,
20,트라이어드,Cop on a Mission,2001,홍콩,"액션,범죄",주연,,,,
21,반지연,Metade Fumaca,1999,홍콩,"드라마,멜로/로맨스",주연,,,,
22,이연걸의 히트맨,Hitman / The Contract Killer,1998,"중국,홍콩","액션,코미디",조연,0.0,18426.0,7100000.0,5970.0
23,최후판결,Final Justice,1997,홍콩,액션,주연,,,,
24,쌍웅출사표,Come Fly The Dragon,1994,대만,액션,감독,0.0,3927.0,,
25,아비와 아기,The Days Of Being Dumb,1992,홍콩,"액션,코미디",투자,0.0,251.0,,
26,절대쌍교,Handsome Siblings,1992,홍콩,"액션,코미디,멜로/로맨스",감독,0.0,99416.0,,
27,오호장,The Tigers,1991,홍콩,"액션,드라마","감독,시나리오(각본)",0.0,27716.0,,
28,안락생포,Faial Vacation,1990,홍콩,액션,"감독,투자",0.0,3317.0,,
29,마지막 황녀 금벽휘,Yoshiko Kawashima(The Last Princess Of Manchuria),1990,홍콩,드라마,투자,0.0,7063.0,,
30,성전강호,Carry And Papper,1990,홍콩,"코미디,액션,범죄",주연,0.0,17613.0,,
31,무적쾌차,The Outlaw Brother,1990,홍콩,액션,투자,0.0,26808.0,,
32,대두병 집합,Special police of gat-hering,1989,대만,"액션,SF","감독,주연",0.0,43.0,,
33,금연자,Golden Swallow,1989,홍콩,,투자,0.0,25380.0,,
34,부귀병단,The Fortune Code,1988,홍콩,코미디,주연,0.0,46732.0,,
35,몽경영웅,Scared Staff,1988,홍콩,액션,주연,0.0,21812.0,,
36,여자감옥,Women Prison,1988,홍콩,드라마,투자,0.0,16914.0,,
37,개심물어,Trouble Couples,1987,홍콩,코미디,"감독,주연",0.0,10630.0,,
38,구복성,Lucky Stars Go Places,1986,홍콩,액션,감독,0.0,59248.0,,
39,최가박당,Aces Go Places,1982,홍콩,"액션,코미디",감독,0.0,118528.0,,
