,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,무서운 영화 5,Scary Movie 5,2013,미국,"코미디,공포(호러)",주연,8000.0,1.0,8000.0,1.0
1,트러블 메이커,The Canyons,2013,미국,"스릴러,드라마",주연,7470000.0,1402.0,7470000.0,1402.0
2,나는 누가 날 죽였는지 알고 있다,I Know Who Killed Me,2007,미국,기타,주연,,,,
3,조지아 룰,Georgia Rule,2007,미국,"코미디,멜로/로맨스",주연,,,,
4,챕터 27,Chapter 27,2007,"미국,캐나다","범죄,드라마",주연,,,,
5,행운을 돌려줘!,Just My Luck,2006,미국,"멜로/로맨스,코미디",주연-애쉴리 올브라이트역,0.0,44000.0,194735800.0,31213.0
6,퀸카로 살아남는 법,Mean Girls,2004,미국,코미디,주연,0.0,153000.0,575148500.0,88261.0
7,드라마 퀸,Confessions Of A Teenage Drama Queen,2004,"미국,독일","코미디,가족",주연,,,,
8,프리키 프라이데이,Freaky Friday,2003,미국,코미디,주연,0.0,9815.0,18798500.0,2862.0
9,이브는 대단해,Life-Size,2000,미국,"코미디,판타지",주연-케이시 스튜어트역,,,,
10,페어런트 트랩,The Parent Trap,1998,미국,"가족,멜로/로맨스,코미디",주연,,,,
