,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,직쏘,Jigsaw,2017,미국,"공포(호러),스릴러,범죄",조연-안나역,972332500,111506,977950500,112237
1,완전범죄: 키드냅,The Entitled,2011,캐나다,스릴러,주연,55000,38,55000,38
