,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,데자뷰,DEJA VU,2018,한국,"미스터리,스릴러",주연,360882100.0,48287.0,360833100.0,48279.0
1,돌연변이,Collective Invention,2015,한국,"드라마,코미디",주연-상원역,748936684.0,100543.0,748936684.0,100543.0
2,개를 훔치는 완벽한 방법,How To Steal A Dog,2014,한국,"드라마,가족",주연,2327822465.0,306119.0,2330217965.0,306642.0
3,남영동1985,National Security,2012,한국,드라마,조연-김계장역,2358629601.0,332619.0,2358707101.0,332643.0
4,바비,Barbie,2011,한국,드라마,주연-이망택역,17507500.0,2378.0,17771500.0,2416.0
5,10억,A Million,2009,"한국,호주","스릴러,어드벤처",주연-최욱환역,3142668973.0,438833.0,3107403000.0,433866.0
6,허밍,Humming,2007,한국,"멜로/로맨스,드라마,판타지",주연-준서 역,640923000.0,104850.0,642352000.0,104296.0
7,뚝방전설,Three Fellas,2006,한국,"액션,코미디",주연-기성현 역,0.0,418445.0,2132943200.0,338737.0
8,3인 3색 러브스토리 : 사랑즐감,,2005,한국,"멜로/로맨스,드라마",주연-기억이 들린다 - 경민 역역,,,,
9,기억이 들린다,,2005,한국,"멜로/로맨스,드라마",주연,,,,
