,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,사랑은 부엉부엉,OWL YOU NEED IS LOVE,2016,프랑스,"드라마,코미디,멜로/로맨스",주연,19766200.0,2546.0,19766200.0,2546.0
1,뚜르드 프랑스: 기적의 레이스,Grande Boucle,2013,프랑스,드라마,주연,1528000.0,191.0,1528000.0,191.0
2,포 러버즈,Happy Few,2010,프랑스,멜로/로맨스,주연-테리역,224000.0,30.0,224000.0,30.0
3,니스의 브리스,Brice De Nice,2005,프랑스,코미디,주연,,,168500.0,22.0
4,죽음의 침묵,The Pact Of Silence,2003,프랑스,"미스터리,멜로/로맨스",주연,,,,
5,폭풍의 계절,Stormy Weather,2003,"벨기에,아이슬란드,프랑스",드라마,주연,,,,
6,CQ,CQ,2001,"미국,프랑스,이탈리아",드라마,주연,,,,
7,비잉 라이트,Being Light,2001,프랑스,코미디,주연,,,,
8,육체의 향연,Too Much Flesh,2000,프랑스,드라마,주연,,,,
9,연인들,Lovers,1999,프랑스,멜로/로맨스,주연,,,,
10,천사들이 꿈꾸는 세상,The Dreamlife Of Angels,1998,프랑스,드라마,주연,0.0,5607.0,,
11,야생 갈대,The Wild Reeds,1994,프랑스,드라마,주연,,,774000.0,145.0
