,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,굿 메리지,A Good Marriage,2014,미국,스릴러,주연-달시역,200000.0,40.0,200000.0,40.0
1,본 레거시,The Bourne Legacy,2012,미국,"액션,스릴러",주연,7412233000.0,1015711.0,7412838000.0,1015832.0
2,하치 이야기,Hachiko: A Dog'S Story,2009,"미국,영국","드라마,가족",주연-케이트 윌슨역,703309748.0,96683.0,692414500.0,95193.0
3,데스 레이스,Death Race,2008,미국,"SF,액션,어드벤처",주연,1044019000.0,156983.0,1056720000.0,159170.0
4,미스언더스탠드,The Upside Of Anger,2005,"미국,독일,영국","코미디,드라마,멜로/로맨스",주연-테리 앤 울프메이어 역,40592500.0,6990.0,40592500.0,6076.0
5,본 슈프리머시,The Bourne Supremacy,2004,미국,액션,주연,0.0,620000.0,2439904500.0,370894.0
6,예스,Yes,2004,"영국,미국",멜로/로맨스,주연,,,,
7,오프 더 맵,Off The Map,2003,미국,드라마,주연,,,,
8,컨텐더,The Contender,2002,미국,"범죄,드라마",주연,0.0,18157.0,,
9,아발론의 여인들,The Mists Of Avalon,2001,"체코,독일,미국","드라마,판타지",주연,,,,
10,웬 더 스카이 폴스,When The Sky Falls,2000,"영국,아일랜드,미국","범죄,드라마",주연,,,,
11,레이즈,All The Rage,1999,미국,드라마,주연,,,,
12,크루서블,The Crucible,1996,미국,"드라마,사극",주연,0.0,28807.0,,
13,닉슨,Nixon,1995,미국,드라마,주연-팻 닉슨역,0.0,27923.0,,
14,터커,Tucker : The Man and His Dream,1988,미국,드라마,주연,0.0,0.0,,
