,영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
0,오늘 밤 사자는 잠든다,The Lion Sleeps Tonight,2017,"프랑스,일본",드라마,주연,,,435000.0,91.0
1,에덴: 로스트 인 뮤직,Eden,2014,프랑스,드라마,주연,14244300.0,1769.0,14244300.0,1769.0
2,베일을 쓴 소녀,The Nun,2013,프랑스,드라마,주연,45841000.0,6181.0,45841000.0,6181.0
3,블랙 헤븐,"L'autre Monde, Black Heaven",2010,"프랑스,벨기에",스릴러,주연,,,0.0,0.0
4,개인교수 2012,Free Student,2008,"벨기에,프랑스","성인물(에로),드라마",주연-델핀역,,,,
